index1	index2	feature_jaccard_similarity
P07550_pEC50	P10828_pIC50	0.4233576642335766
P07550_pEC50	P11137_pIC50	0.37777777777777777
P07550_pEC50	P11142_pIC50	0.15
P07550_pEC50	P11229_pIC50	0.2647058823529412
P07550_pEC50	P11309_pKi	0.24031007751937986
P07550_pEC50	P11362_pIC50	0.3178294573643411
P07550_pEC50	P11387_pIC50	0.15447154471544716
P07550_pEC50	P11473_pIC50	0.544
P07550_pEC50	P11802_pIC50	0.3237410071942446
P07550_pEC50	P12821_pIC50	0.45588235294117646
P07550_pEC50	P12931_pIC50	0.48905109489051096
P07550_pEC50	P13497_pIC50	0.275
P07550_pEC50	P13569_pIC50	0.08035714285714286
P07550_pEC50	P13612_pIC50	0.3484848484848485
P07550_pEC50	P13726_pIC50	0.184
P07550_pEC50	P13866_pIC50	0.37404580152671757
P07550_pEC50	P14061_pIC50	0.1984126984126984
P07550_pEC50	P14174_pKi	0.3983739837398374
P07550_pEC50	P14555_pIC50	0.2892561983471074
P07550_pEC50	P14780_pKi	0.3308270676691729
P07550_pEC50	P14867_pIC50	0.045871559633027525
P07550_pEC50	P14902_pKi	0.16806722689075632
P07550_pEC50	P14920_pIC50	0.5037037037037037
P07550_pEC50	P15056_pKd	0.12931034482758622
P07550_pEC50	P15121_pIC50	0.21014492753623187
P07550_pEC50	P15144_pKi	0.1440677966101695
P07550_pEC50	P15382_pIC50	0.1391304347826087
P07550_pEC50	P16050_pIC50	0.15384615384615385
P07550_pEC50	P16083_pIC50	0.15447154471544716
P07550_pEC50	P16109_pIC50	0.3412698412698413
P07550_pEC50	P16581_pIC50	0.35658914728682173
P07550_pEC50	P17655_pKi	0.18548387096774194
P07550_pEC50	P17706_pIC50	0.24427480916030533
P07550_pEC50	P17948_pIC50	0.30708661417322836
P07550_pEC50	P18031_pKi	0.36220472440944884
P07550_pEC50	P18084_pIC50	0.22727272727272727
P07550_pEC50	P18089_pEC50	0.09734513274336283
P07550_pEC50	P18405_pIC50	0.1864406779661017
P07550_pEC50	P18825_pKi	0.35036496350364965
P07550_pEC50	P19634_pIC50	0.23357664233576642
P07550_pEC50	P19793_pIC50	0.25
P07550_pEC50	P20309_pKd	0.4074074074074074
P07550_pEC50	P20648_pIC50	0.296875
P07550_pEC50	P20701_pIC50	0.31297709923664124
P07550_pEC50	P21397_pKi	0.48507462686567165
P07550_pEC50	P21452_pKi	0.3161764705882353
P07550_pEC50	P21453_pIC50	0.27692307692307694
P07550_pEC50	P21554_pIC50	0.3082706766917293
P07550_pEC50	P21728_pEC50	0.09322033898305085
P07550_pEC50	P21730_pIC50	0.08849557522123894
P07550_pEC50	P21731_pKd	0.4
P07550_pEC50	P22303_pIC50	0.3333333333333333
P07550_pEC50	P22748_pKi	0.38095238095238093
P07550_pEC50	P22894_pKi	0.27906976744186046
P07550_pEC50	P23141_pIC50	0.21875
P07550_pEC50	P23458_pIC50	0.2868217054263566
P07550_pEC50	P23526_pKi	0.12096774193548387
P07550_pEC50	P23975_pKi	0.29545454545454547
P07550_pEC50	P24530_pKi	0.14912280701754385
P07550_pEC50	P24557_pIC50	0.23770491803278687
P07550_pEC50	P25024_pKi	0.14634146341463414
P07550_pEC50	P25025_pKi	0.1810344827586207
P07550_pEC50	P25100_pKi	0.25984251968503935
P07550_pEC50	P25101_pKi	0.26229508196721313
P07550_pEC50	P25103_pKi	0.25925925925925924
P07550_pEC50	P25774_pKi	0.2231404958677686
P07550_pEC50	P25929_pIC50	0.24806201550387597
P07550_pEC50	P26010_pIC50	0.39849624060150374
P07550_pEC50	P27487_pIC50	0.5620915032679739
P07550_pEC50	P27695_pIC50	0.12195121951219512
P07550_pEC50	P27815_pIC50	0.2978723404255319
P07550_pEC50	P27986_pIC50	0.19548872180451127
P07550_pEC50	P28221_pKi	0.3597122302158273
P07550_pEC50	P28222_pKi	0.1951219512195122
P07550_pEC50	P28482_pKi	0.11965811965811966
P07550_pEC50	P28845_pIC50	0.35555555555555557
P07550_pEC50	P28907_pIC50	0.4859154929577465
P07550_pEC50	P29274_pKi	0.6417910447761194
P07550_pEC50	P29275_pKi	0.36363636363636365
P07550_pEC50	P29371_pIC50	0.23140495867768596
P07550_pEC50	P29375_pIC50	0.42105263157894735
P07550_pEC50	P29466_pIC50	0.3828125
P07550_pEC50	P30305_pIC50	0.2204724409448819
P07550_pEC50	P30411_pKd	0.028037383177570093
P07550_pEC50	P30518_pKi	0.11965811965811966
P07550_pEC50	P30531_pIC50	0.042735042735042736
P07550_pEC50	P30536_pIC50	0.07964601769911504
P07550_pEC50	P30542_pEC50	0.06306306306306306
P07550_pEC50	P30556_pIC50	0.48031496062992124
P07550_pEC50	P30559_pEC50	0.11864406779661017
P07550_pEC50	P30874_pKi	0.2755905511811024
P07550_pEC50	P30939_pKi	0.352
P07550_pEC50	P30968_pIC50	0.25
P07550_pEC50	P30989_pEC50	0.15833333333333333
P07550_pEC50	P31213_pIC50	0.2265625
P07550_pEC50	P31391_pIC50	0.05405405405405406
P07550_pEC50	P31644_pKi	0.29285714285714287
P07550_pEC50	P31645_pKi	0.35074626865671643
P07550_pEC50	P31749_pIC50	0.31851851851851853
P07550_pEC50	P31751_pIC50	0.1875
P07550_pEC50	P32238_pEC50	0.09401709401709402
P07550_pEC50	P32239_pIC50	0.29365079365079366
P07550_pEC50	P32245_pKi	0.3014705882352941
P07550_pEC50	P32246_pIC50	0.35294117647058826
P07550_pEC50	P32247_pEC50	0.23076923076923078
P07550_pEC50	P32297_pEC50	0.3458646616541353
P07550_pEC50	P33032_pKi	0.2184873949579832
P07550_pEC50	P33527_pIC50	0.05217391304347826
P07550_pEC50	P33981_pIC50	0.21666666666666667
P07550_pEC50	P34913_pIC50	0.4744525547445255
P07550_pEC50	P34969_pIC50	0.18333333333333332
P07550_pEC50	P34972_pIC50	0.5555555555555556
P07550_pEC50	P34995_pKi	0.28
P07550_pEC50	P34998_pKi	0.3106060606060606
P07550_pEC50	P35218_pKi	0.2833333333333333
P07550_pEC50	P35346_pIC50	0.17647058823529413
P07550_pEC50	P35348_pKi	0.37857142857142856
P07550_pEC50	P35367_pKi	0.31654676258992803
P07550_pEC50	P35368_pKi	0.3208955223880597
P07550_pEC50	P35372_pIC50	0.5
P07550_pEC50	P35408_pIC50	0.16666666666666666
P07550_pEC50	P35414_pKi	0.08849557522123894
P07550_pEC50	P35462_pIC50	0.1
P07550_pEC50	P35610_pIC50	0.34375
P07550_pEC50	P35968_pKi	0.19047619047619047
P07550_pEC50	P36544_pKi	0.18548387096774194
P07550_pEC50	P37058_pIC50	0.16666666666666666
P07550_pEC50	P37231_pIC50	0.34558823529411764
P07550_pEC50	P37288_pKi	0.224
P07550_pEC50	P39748_pIC50	0.13934426229508196
P07550_pEC50	P39900_pIC50	0.53125
P07550_pEC50	P40763_pKi	0.05128205128205128
P07550_pEC50	P41143_pIC50	0.35766423357664234
P07550_pEC50	P41145_pEC50	0.36
P07550_pEC50	P41146_pEC50	0.20512820512820512
P07550_pEC50	P41594_pKi	0.21929824561403508
P07550_pEC50	P41597_pIC50	0.31297709923664124
P07550_pEC50	P41968_pKi	0.47794117647058826
P07550_pEC50	P42224_pIC50	0.08181818181818182
P07550_pEC50	P42330_pIC50	0.26865671641791045
P07550_pEC50	P42336_pKi	0.24817518248175183
P07550_pEC50	P42338_pIC50	0.24475524475524477
P07550_pEC50	P42345_pIC50	0.55
P07550_pEC50	P42574_pIC50	0.3046875
P07550_pEC50	P42785_pIC50	0.08943089430894309
P07550_pEC50	P42892_pIC50	0.14035087719298245
P07550_pEC50	P43003_pIC50	0.16964285714285715
P07550_pEC50	P43004_pIC50	0.24793388429752067
P07550_pEC50	P43005_pIC50	0.028037383177570093
P07550_pEC50	P43115_pKi	0.2184873949579832
P07550_pEC50	P43119_pIC50	0.07207207207207207
P07550_pEC50	P43166_pKi	0.3037037037037037
P07550_pEC50	P43220_pIC50	0.4461538461538462
P07550_pEC50	P43235_pKi	0.3643410852713178
P07550_pEC50	P43681_pIC50	0.47794117647058826
P07550_pEC50	P45452_pKi	0.25384615384615383
P07550_pEC50	P45983_pIC50	0.3120567375886525
P07550_pEC50	P46663_pKi	0.265625
P07550_pEC50	P47712_pIC50	0.2396694214876033
P07550_pEC50	P47900_pIC50	0.0990990990990991
P07550_pEC50	P47901_pEC50	0.059322033898305086
P07550_pEC50	P47929_pKd	0.22727272727272727
P07550_pEC50	P47989_pIC50	0.3333333333333333
P07550_pEC50	P48048_pIC50	0.045871559633027525
P07550_pEC50	P48067_pIC50	0.13675213675213677
P07550_pEC50	P48736_pKi	0.23577235772357724
P07550_pEC50	P49137_pIC50	0.32061068702290074
P07550_pEC50	P49146_pEC50	0.4580152671755725
P07550_pEC50	P49238_pKi	0.0
P07550_pEC50	P49354_pIC50	0.3597122302158273
P07550_pEC50	P49356_pIC50	0.3082706766917293
P07550_pEC50	P49682_pKi	0.43548387096774194
P07550_pEC50	P49721_pIC50	0.3880597014925373
P07550_pEC50	P49760_pIC50	0.03571428571428571
P07550_pEC50	P49768_pEC50	0.22131147540983606
P07550_pEC50	P49840_pIC50	0.30597014925373134
P07550_pEC50	P49862_pKi	0.39344262295081966
P07550_pEC50	P50406_pEC50	0.05504587155963303
P07550_pEC50	P50579_pIC50	0.36134453781512604
P07550_pEC50	P51677_pKi	0.2066115702479339
P07550_pEC50	P51679_pIC50	0.23622047244094488
P07550_pEC50	P51681_pIC50	0.4827586206896552
P07550_pEC50	P52333_pKi	0.42105263157894735
P07550_pEC50	P52732_pIC50	0.2814814814814815
P07550_pEC50	P53350_pIC50	0.352112676056338
P07550_pEC50	P53582_pIC50	0.15517241379310345
P07550_pEC50	P53779_pIC50	0.4928571428571429
P07550_pEC50	P55055_pEC50	0.5369127516778524
P07550_pEC50	P55210_pIC50	0.11965811965811966
P07550_pEC50	P55263_pIC50	0.4603174603174603
P07550_pEC50	P55899_pIC50	0.009174311926605505
P07550_pEC50	P56703_pEC50	0.09917355371900827
P07550_pEC50	P56704_pIC50	0.08620689655172414
P07550_pEC50	P56817_pKi	0.275
P07550_pEC50	P62136_pIC50	0.034782608695652174
P07550_pEC50	P62937_pKd	0.3709677419354839
P07550_pEC50	P62942_pIC50	0.14285714285714285
P07550_pEC50	P62993_pIC50	0.6060606060606061
P07550_pEC50	P68400_pIC50	0.09565217391304348
P07550_pEC50	P78536_pIC50	0.6257668711656442
P07550_pEC50	P80365_pIC50	0.3984375
P07550_pEC50	P98170_pKi	0.496551724137931
P07550_pEC50	Q00796_pIC50	0.07894736842105263
P07550_pEC50	Q00975_pIC50	0.23770491803278687
P07550_pEC50	Q01726_pKi	0.1889763779527559
P07550_pEC50	Q01959_pKi	0.3543307086614173
P07550_pEC50	Q02127_pKi	0.05309734513274336
P07550_pEC50	Q02763_pIC50	0.24390243902439024
P07550_pEC50	Q03181_pIC50	0.2231404958677686
P07550_pEC50	Q04760_pKi	0.47244094488188976
P07550_pEC50	Q05397_pIC50	0.49193548387096775
P07550_pEC50	Q05586_pIC50	0.40625
P07550_pEC50	Q05655_pIC50	0.23880597014925373
P07550_pEC50	Q07075_pKi	0.10526315789473684
P07550_pEC50	Q07343_pKi	0.47413793103448276
P07550_pEC50	Q07817_pIC50	0.36220472440944884
P07550_pEC50	Q07869_pIC50	0.29411764705882354
P07550_pEC50	Q08499_pKi	0.06956521739130435
P07550_pEC50	Q08881_pKi	0.1
P07550_pEC50	Q13093_pIC50	0.2932330827067669
P07550_pEC50	Q13133_pIC50	0.2857142857142857
P07550_pEC50	Q13255_pEC50	0.06481481481481481
P07550_pEC50	Q13258_pKi	0.07142857142857142
P07550_pEC50	Q13370_pIC50	0.16101694915254236
P07550_pEC50	Q13489_pIC50	0.23140495867768596
P07550_pEC50	Q13490_pIC50	0.03636363636363636
P07550_pEC50	Q13526_pKd	0.04504504504504504
P07550_pEC50	Q13535_pIC50	0.14782608695652175
P07550_pEC50	Q13627_pIC50	0.2748091603053435
P07550_pEC50	Q13822_pIC50	0.18461538461538463
P07550_pEC50	Q13882_pIC50	0.33858267716535434
P07550_pEC50	Q13936_pIC50	0.26229508196721313
P07550_pEC50	Q13946_pIC50	0.203125
P07550_pEC50	Q14289_pIC50	0.1864406779661017
P07550_pEC50	Q14397_pIC50	0.027522935779816515
P07550_pEC50	Q14416_pIC50	0.5
P07550_pEC50	Q14432_pIC50	0.5971223021582733
P07550_pEC50	Q14832_pEC50	0.1440677966101695
P07550_pEC50	Q15303_pIC50	0.2903225806451613
P07550_pEC50	Q15746_pIC50	0.3333333333333333
P07550_pEC50	Q15761_pIC50	0.23770491803278687
P07550_pEC50	Q16348_pKi	0.02702702702702703
P07550_pEC50	Q16602_pIC50	0.3464566929133858
P07550_pEC50	Q16665_pIC50	0.14912280701754385
P07550_pEC50	Q16769_pIC50	0.22764227642276422
P07550_pEC50	Q16790_pKi	0.2907801418439716
P07550_pEC50	Q16853_pIC50	0.3609022556390977
P07550_pEC50	Q5NUL3_pEC50	0.2755905511811024
P07550_pEC50	Q5S007_pKi	0.07692307692307693
P07550_pEC50	Q6V1X1_pKi	0.15833333333333333
P07550_pEC50	Q86TI2_pKi	0.3770491803278688
P07550_pEC50	Q86V86_pIC50	0.16806722689075632
P07550_pEC50	Q8IU80_pKi	0.01834862385321101
P07550_pEC50	Q8IV61_pKi	0.13157894736842105
P07550_pEC50	Q8NER1_pEC50	0.3064516129032258
P07550_pEC50	Q8TDS4_pIC50	0.2661290322580645
P07550_pEC50	Q8TDU6_pEC50	0.35833333333333334
P07550_pEC50	Q8TEK3_pKi	0.0
P07550_pEC50	Q92731_pIC50	0.5434782608695652
P07550_pEC50	Q92843_pKi	0.06837606837606838
P07550_pEC50	Q92847_pKi	0.528169014084507
P07550_pEC50	Q96EB6_pIC50	0.2459016393442623
P07550_pEC50	Q96GD4_pIC50	0.36363636363636365
P07550_pEC50	Q96KS0_pIC50	0.3467741935483871
P07550_pEC50	Q96LA8_pIC50	0.4793388429752066
P07550_pEC50	Q99500_pEC50	0.291970802919708
P07550_pEC50	Q99685_pIC50	0.39552238805970147
P07550_pEC50	Q99720_pIC50	0.302158273381295
P07550_pEC50	Q99808_pIC50	0.11666666666666667
P07550_pEC50	Q9BY41_pIC50	0.3484848484848485
P07550_pEC50	Q9GZT9_pIC50	0.27049180327868855
P07550_pEC50	Q9H228_pIC50	0.1
P07550_pEC50	Q9H244_pKi	0.6028368794326241
P07550_pEC50	Q9H3R0_pIC50	0.17391304347826086
P07550_pEC50	Q9HBA0_pIC50	0.39855072463768115
P07550_pEC50	Q9HBH1_pIC50	0.06422018348623854
P07550_pEC50	Q9HC97_pEC50	0.05555555555555555
P07550_pEC50	Q9HCR9_pIC50	0.4745762711864407
P07550_pEC50	Q9NPH5_pKi	0.018518518518518517
P07550_pEC50	Q9NRA0_pIC50	0.232
P07550_pEC50	Q9NTG7_pIC50	0.03508771929824561
P07550_pEC50	Q9UBN7_pIC50	0.2631578947368421
P07550_pEC50	Q9UHC3_pIC50	0.17796610169491525
P07550_pEC50	Q9UHL4_pIC50	0.3412698412698413
P07550_pEC50	Q9ULX7_pKi	0.2421875
P07550_pEC50	Q9UM73_pIC50	0.3235294117647059
P07550_pEC50	Q9UNA0_pIC50	0.3586206896551724
P07550_pEC50	Q9UNQ0_pEC50	0.07894736842105263
P07550_pEC50	Q9Y239_pEC50	0.14655172413793102
P07550_pEC50	Q9Y243_pIC50	0.15447154471544716
P07550_pEC50	Q9Y271_pKi	0.25
P07550_pEC50	Q9Y2D0_pKi	0.15966386554621848
P07550_pEC50	Q9Y2R2_pIC50	0.20967741935483872
P07550_pEC50	Q9Y337_pIC50	0.40875912408759124
P07550_pEC50	Q9Y5N1_pIC50	0.25384615384615383
P07550_pEC50	Q9Y5S8_pKi	0.3308270676691729
P07550_pEC50	Q9Y5Y6_pKi	0.5144927536231884
P07711_pKi	P07858_pIC50	0.42857142857142855
P07711_pKi	P07900_pIC50	0.44
P07711_pKi	P08069_pIC50	0.45054945054945056
P07711_pKi	P08172_pIC50	0.345679012345679
P07711_pKi	P08173_pIC50	0.0975609756097561
P07711_pKi	P08183_pIC50	0.47474747474747475
P07711_pKi	P08235_pKi	0.1592920353982301
P07711_pKi	P08238_pIC50	0.42574257425742573
P07711_pKi	P08246_pIC50	0.3020833333333333
P07711_pKi	P08253_pKi	0.4631578947368421
P07711_pKi	P08254_pIC50	0.3333333333333333
P07711_pKi	P08514_pIC50	0.4326923076923077
P07711_pKi	P08575_pIC50	0.08641975308641975
P07711_pKi	P08581_pKi	0.23076923076923078
P07711_pKi	P08588_pIC50	0.32926829268292684
P07711_pKi	P08648_pIC50	0.35106382978723405
P07711_pKi	P08709_pIC50	0.4482758620689655
P07711_pKi	P08842_pIC50	0.3838383838383838
P07711_pKi	P08908_pEC50	0.27972027972027974
P07711_pKi	P08913_pKi	0.42857142857142855
P07711_pKi	P09038_pKd	0.10975609756097561
P07711_pKi	P09237_pIC50	0.14814814814814814
P07711_pKi	P09467_pIC50	0.43119266055045874
P07711_pKi	P09619_pIC50	0.4222222222222222
P07711_pKi	P09871_pKi	0.10989010989010989
P07711_pKi	P09874_pEC50	0.32941176470588235
P07711_pKi	P0DMS8_pKi	0.5306122448979592
P07711_pKi	P10275_pKi	0.43010752688172044
P07711_pKi	P10323_pIC50	0.17
P07711_pKi	P10415_pKi	0.4329896907216495
P07711_pKi	P10635_pKi	0.0989010989010989
P07711_pKi	P10636_pKi	0.08571428571428572
P07711_pKi	P10827_pIC50	0.22556390977443608
P07711_pKi	P10828_pIC50	0.19083969465648856
P07711_pKi	P11137_pIC50	0.16666666666666666
P07711_pKi	P11142_pIC50	0.07608695652173914
P07711_pKi	P11229_pIC50	0.33
P07711_pKi	P11309_pKi	0.32967032967032966
P07711_pKi	P11362_pIC50	0.47191011235955055
P07711_pKi	P11387_pIC50	0.21176470588235294
P07711_pKi	P11473_pIC50	0.18461538461538463
P07711_pKi	P11802_pIC50	0.3425925925925926
P07711_pKi	P12821_pIC50	0.1865671641791045
P07711_pKi	P12931_pIC50	0.3865546218487395
P07711_pKi	P13497_pIC50	0.2391304347826087
P07711_pKi	P13569_pIC50	0.10810810810810811
P07711_pKi	P13612_pIC50	0.4631578947368421
P07711_pKi	P13726_pIC50	0.14736842105263157
P07711_pKi	P13866_pIC50	0.4536082474226804
P07711_pKi	P14061_pIC50	0.3023255813953488
P07711_pKi	P14174_pKi	0.064
P07711_pKi	P14555_pIC50	0.36046511627906974
P07711_pKi	P14780_pKi	0.5164835164835165
P07711_pKi	P14867_pIC50	0.0273972602739726
P07711_pKi	P14902_pKi	0.1111111111111111
P07711_pKi	P14920_pIC50	0.28125
P07711_pKi	P15056_pKd	0.09523809523809523
P07711_pKi	P15121_pIC50	0.3473684210526316
P07711_pKi	P15144_pKi	0.17073170731707318
P07711_pKi	P15382_pIC50	0.13580246913580246
P07711_pKi	P16050_pIC50	0.18518518518518517
P07711_pKi	P16083_pIC50	0.2875
P07711_pKi	P16109_pIC50	0.3978494623655914
P07711_pKi	P16581_pIC50	0.12396694214876033
P07711_pKi	P17655_pKi	0.2
P07711_pKi	P17706_pIC50	0.3333333333333333
P07711_pKi	P17948_pIC50	0.4111111111111111
P07711_pKi	P18031_pKi	0.425531914893617
P07711_pKi	P18084_pIC50	0.26804123711340205
P07711_pKi	P18089_pEC50	0.11842105263157894
P07711_pKi	P18405_pIC50	0.2625
P07711_pKi	P18825_pKi	0.47474747474747475
P07711_pKi	P19634_pIC50	0.4444444444444444
P07711_pKi	P19793_pIC50	0.23469387755102042
P07711_pKi	P20309_pKd	0.16153846153846155
P07711_pKi	P20648_pIC50	0.2828282828282828
P07711_pKi	P20701_pIC50	0.43010752688172044
P07711_pKi	P21397_pKi	0.40350877192982454
P07711_pKi	P21452_pKi	0.5217391304347826
P07711_pKi	P21453_pIC50	0.24509803921568626
P07711_pKi	P21554_pIC50	0.5
P07711_pKi	P21728_pEC50	0.046511627906976744
P07711_pKi	P21730_pIC50	0.13513513513513514
P07711_pKi	P21731_pKd	0.14285714285714285
P07711_pKi	P22303_pIC50	0.4421052631578947
P07711_pKi	P22748_pKi	0.3917525773195876
P07711_pKi	P22894_pKi	0.38461538461538464
P07711_pKi	P23141_pIC50	0.3
P07711_pKi	P23458_pIC50	0.3956043956043956
P07711_pKi	P23526_pKi	0.14942528735632185
P07711_pKi	P23975_pKi	0.375
P07711_pKi	P24530_pKi	0.13580246913580246
P07711_pKi	P24557_pIC50	0.3493975903614458
P07711_pKi	P25024_pKi	0.2289156626506024
P07711_pKi	P25025_pKi	0.13953488372093023
P07711_pKi	P25100_pKi	0.39080459770114945
P07711_pKi	P25101_pKi	0.36904761904761907
P07711_pKi	P25103_pKi	0.42391304347826086
P07711_pKi	P25774_pKi	0.3974358974358974
P07711_pKi	P25929_pIC50	0.4186046511627907
P07711_pKi	P26010_pIC50	0.45544554455445546
P07711_pKi	P27487_pIC50	0.3157894736842105
P07711_pKi	P27695_pIC50	0.1
P07711_pKi	P27815_pIC50	0.45454545454545453
P07711_pKi	P27986_pIC50	0.31868131868131866
P07711_pKi	P28221_pKi	0.4563106796116505
P07711_pKi	P28222_pKi	0.3170731707317073
P07711_pKi	P28482_pKi	0.13580246913580246
P07711_pKi	P28845_pIC50	0.4117647058823529
P07711_pKi	P28907_pIC50	0.25547445255474455
P07711_pKi	P29274_pKi	0.34074074074074073
P07711_pKi	P29275_pKi	0.4536082474226804
P07711_pKi	P29371_pIC50	0.3253012048192771
P07711_pKi	P29375_pIC50	0.18110236220472442
P07711_pKi	P29466_pIC50	0.550561797752809
P07711_pKi	P30305_pIC50	0.30337078651685395
P07711_pKi	P30411_pKd	0.028985507246376812
P07711_pKi	P30518_pKi	0.21052631578947367
P07711_pKi	P30531_pIC50	0.10666666666666667
P07711_pKi	P30536_pIC50	0.136986301369863
P07711_pKi	P30542_pEC50	0.05333333333333334
P07711_pKi	P30556_pIC50	0.21138211382113822
P07711_pKi	P30559_pEC50	0.2077922077922078
P07711_pKi	P30874_pKi	0.36666666666666664
P07711_pKi	P30939_pKi	0.14035087719298245
P07711_pKi	P30968_pIC50	0.34285714285714286
P07711_pKi	P30989_pEC50	0.0989010989010989
P07711_pKi	P31213_pIC50	0.3409090909090909
P07711_pKi	P31391_pIC50	0.0684931506849315
P07711_pKi	P31644_pKi	0.40594059405940597
P07711_pKi	P31645_pKi	0.4489795918367347
P07711_pKi	P31749_pIC50	0.4631578947368421
P07711_pKi	P31751_pIC50	0.2696629213483146
P07711_pKi	P32238_pEC50	0.14102564102564102
P07711_pKi	P32239_pIC50	0.39325842696629215
P07711_pKi	P32245_pKi	0.46808510638297873
P07711_pKi	P32246_pIC50	0.46464646464646464
P07711_pKi	P32247_pEC50	0.34615384615384615
P07711_pKi	P32297_pEC50	0.10236220472440945
P07711_pKi	P33032_pKi	0.27710843373493976
P07711_pKi	P33527_pIC50	0.10810810810810811
P07711_pKi	P33981_pIC50	0.35443037974683544
P07711_pKi	P34913_pIC50	0.31451612903225806
P07711_pKi	P34969_pIC50	0.2875
P07711_pKi	P34972_pIC50	0.29545454545454547
P07711_pKi	P34995_pKi	0.3595505617977528
P07711_pKi	P34998_pKi	0.44086021505376344
P07711_pKi	P35218_pKi	0.25
P07711_pKi	P35346_pIC50	0.24691358024691357
P07711_pKi	P35348_pKi	0.4666666666666667
P07711_pKi	P35367_pKi	0.45454545454545453
P07711_pKi	P35368_pKi	0.3939393939393939
P07711_pKi	P35372_pIC50	0.33884297520661155
P07711_pKi	P35408_pIC50	0.24691358024691357
P07711_pKi	P35414_pKi	0.12
P07711_pKi	P35462_pIC50	0.2077922077922078
P07711_pKi	P35610_pIC50	0.4777777777777778
P07711_pKi	P35968_pKi	0.26136363636363635
P07711_pKi	P36544_pKi	0.3670886075949367
P07711_pKi	P37058_pIC50	0.2625
P07711_pKi	P37231_pIC50	0.42574257425742573
P07711_pKi	P37288_pKi	0.32558139534883723
P07711_pKi	P39748_pIC50	0.08695652173913043
P07711_pKi	P39900_pIC50	0.256
P07711_pKi	P40763_pKi	0.09090909090909091
P07711_pKi	P41143_pIC50	0.3867924528301887
P07711_pKi	P41145_pEC50	0.48863636363636365
P07711_pKi	P41146_pEC50	0.24390243902439024
P07711_pKi	P41594_pKi	0.2345679012345679
P07711_pKi	P41597_pIC50	0.44565217391304346
P07711_pKi	P41968_pKi	0.2
P07711_pKi	P42224_pIC50	0.02564102564102564
P07711_pKi	P42330_pIC50	0.37894736842105264
P07711_pKi	P42336_pKi	0.32
P07711_pKi	P42338_pIC50	0.4479166666666667
P07711_pKi	P42345_pIC50	0.3088235294117647
P07711_pKi	P42574_pIC50	0.4065934065934066
P07711_pKi	P42785_pIC50	0.1728395061728395
P07711_pKi	P42892_pIC50	0.18181818181818182
P07711_pKi	P43003_pIC50	0.10843373493975904
P07711_pKi	P43004_pIC50	0.2727272727272727
P07711_pKi	P43005_pIC50	0.04411764705882353
P07711_pKi	P43115_pKi	0.30864197530864196
P07711_pKi	P43119_pIC50	0.14285714285714285
P07711_pKi	P43166_pKi	0.3173076923076923
P07711_pKi	P43220_pIC50	0.1037037037037037
P07711_pKi	P43235_pKi	0.5568181818181818
P07711_pKi	P43681_pIC50	0.18248175182481752
P07711_pKi	P45452_pKi	0.4090909090909091
P07711_pKi	P45983_pIC50	0.4174757281553398
P07711_pKi	P46663_pKi	0.3977272727272727
P07711_pKi	P47712_pIC50	0.3875
P07711_pKi	P47900_pIC50	0.10666666666666667
P07711_pKi	P47901_pEC50	0.14666666666666667
P07711_pKi	P47929_pKd	0.36666666666666664
P07711_pKi	P47989_pIC50	0.44565217391304346
P07711_pKi	P48048_pIC50	0.08695652173913043
P07711_pKi	P48067_pIC50	0.25333333333333335
P07711_pKi	P48736_pKi	0.2840909090909091
P07711_pKi	P49137_pIC50	0.5227272727272727
P07711_pKi	P49146_pEC50	0.10948905109489052
P07711_pKi	P49238_pKi	0.014492753623188406
P07711_pKi	P49354_pIC50	0.4563106796116505
P07711_pKi	P49356_pIC50	0.4673913043478261
P07711_pKi	P49682_pKi	0.20869565217391303
P07711_pKi	P49721_pIC50	0.20491803278688525
P07711_pKi	P49760_pIC50	0.0547945205479452
P07711_pKi	P49768_pEC50	0.0891089108910891
P07711_pKi	P49840_pIC50	0.43157894736842106
P07711_pKi	P49862_pKi	0.1391304347826087
P07711_pKi	P50406_pEC50	0.05555555555555555
P07711_pKi	P50579_pIC50	0.3516483516483517
P07711_pKi	P51677_pKi	0.3048780487804878
P07711_pKi	P51679_pIC50	0.43902439024390244
P07711_pKi	P51681_pIC50	0.43089430894308944
P07711_pKi	P52333_pKi	0.171875
P07711_pKi	P52732_pIC50	0.4105263157894737
P07711_pKi	P53350_pIC50	0.45714285714285713
P07711_pKi	P53582_pIC50	0.28378378378378377
P07711_pKi	P53779_pIC50	0.2878787878787879
P07711_pKi	P55055_pEC50	0.3380281690140845
P07711_pKi	P55210_pIC50	0.13580246913580246
P07711_pKi	P55263_pIC50	0.17886178861788618
P07711_pKi	P55899_pIC50	0.028985507246376812
P07711_pKi	P56703_pEC50	0.175
P07711_pKi	P56704_pIC50	0.10126582278481013
P07711_pKi	P56817_pKi	0.2808988764044944
P07711_pKi	P62136_pIC50	0.05263157894736842
P07711_pKi	P62937_pKd	0.1391304347826087
P07711_pKi	P62942_pIC50	0.18292682926829268
P07711_pKi	P62993_pIC50	0.34108527131782945
P07711_pKi	P68400_pIC50	0.17567567567567569
P07711_pKi	P78536_pIC50	0.38650306748466257
P07711_pKi	P80365_pIC50	0.13821138211382114
P07711_pKi	P98170_pKi	0.2361111111111111
P07711_pKi	Q00796_pIC50	0.13513513513513514
P07711_pKi	Q00975_pIC50	0.28735632183908044
P07711_pKi	Q01726_pKi	0.20430107526881722
