index1	index2	feature_jaccard_similarity
O94925_pIC50	P22894_pKi	0.2878787878787879
O94925_pIC50	P24530_pKi	0.13432835820895522
O94925_pIC50	P25929_pIC50	0.1044776119402985
O94925_pIC50	P28715_pIC50	0.09836065573770492
O94925_pIC50	P29274_pEC50	0.09523809523809523
O94925_pIC50	P30411_pKd	0.07575757575757576
O94925_pIC50	P30531_pIC50	0.1864406779661017
O94925_pIC50	P30556_pIC50	0.2625
O94925_pIC50	P33527_pIC50	0.10294117647058823
O94925_pIC50	P35372_pEC50	0.24175824175824176
O94925_pIC50	P39748_pIC50	0.19117647058823528
O94925_pIC50	P39900_pKi	0.16901408450704225
O94925_pIC50	P40763_pKi	0.19117647058823528
O94925_pIC50	P41586_pIC50	0.12698412698412698
O94925_pIC50	P41968_pKi	0.12941176470588237
O94925_pIC50	P42574_pIC50	0.2727272727272727
O94925_pIC50	P47901_pKi	0.23943661971830985
O94925_pIC50	P49146_pEC50	0.018867924528301886
O94925_pIC50	P49238_pKi	0.07462686567164178
O94925_pIC50	P49327_pIC50	0.09375
O94925_pIC50	P49768_pEC50	0.07142857142857142
O94925_pIC50	P53609_pIC50	0.22058823529411764
O94925_pIC50	P55055_pIC50	0.0967741935483871
O94925_pIC50	P62937_pIC50	0.07272727272727272
O94925_pIC50	P62942_pIC50	0.031746031746031744
O94925_pIC50	P78536_pIC50	0.2265625
O94925_pIC50	P98170_pIC50	0.2
O94925_pIC50	Q00796_pIC50	0.05
O94925_pIC50	Q04760_pKi	0.10526315789473684
O94925_pIC50	Q05586_pIC50	0.1917808219178082
O94925_pIC50	Q07817_pIC50	0.140625
O94925_pIC50	Q13093_pIC50	0.19642857142857142
O94925_pIC50	Q13258_pKi	0.140625
O94925_pIC50	Q13946_pIC50	0.14035087719298245
O94925_pIC50	Q15722_pKi	0.06349206349206349
O94925_pIC50	Q15746_pIC50	0.125
O94925_pIC50	Q16602_pIC50	0.136986301369863
O94925_pIC50	Q16790_pIC50	0.03389830508474576
O94925_pIC50	Q8IU80_pKi	0.07142857142857142
O94925_pIC50	Q99500_pIC50	0.1864406779661017
O94925_pIC50	Q9GZT9_pIC50	0.1
O94925_pIC50	Q9H228_pIC50	0.15254237288135594
O94925_pIC50	Q9H244_pKi	0.35365853658536583
O94925_pIC50	Q9HAZ1_pIC50	0.1125
O94925_pIC50	Q9HBH1_pIC50	0.13559322033898305
O94925_pIC50	Q9HC97_pEC50	0.07246376811594203
O94925_pIC50	Q9NYA1_pIC50	0.15873015873015872
O94925_pIC50	Q9Y239_pEC50	0.04
O94925_pIC50	Q9Y5N1_pIC50	0.18333333333333332
O96017_pIC50	P00374_pKi	0.32941176470588235
O96017_pIC50	P00519_pKi	0.3146067415730337
O96017_pIC50	P00749_pIC50	0.32926829268292684
O96017_pIC50	P03372_pIC50	0.2966101694915254
O96017_pIC50	P03956_pKi	0.2465753424657534
O96017_pIC50	P04054_pIC50	0.171875
O96017_pIC50	P07477_pKi	0.28
O96017_pIC50	P07900_pKd	0.21052631578947367
O96017_pIC50	P07947_pIC50	0.12962962962962962
O96017_pIC50	P08908_pIC50	0.1111111111111111
O96017_pIC50	P09237_pIC50	0.06451612903225806
O96017_pIC50	P09871_pKi	0.03508771929824561
O96017_pIC50	P09874_pEC50	0.27419354838709675
O96017_pIC50	P10323_pIC50	0.28846153846153844
O96017_pIC50	P10415_pKi	0.20238095238095238
O96017_pIC50	P10721_pKi	0.12280701754385964
O96017_pIC50	P10826_pKi	0.07936507936507936
O96017_pIC50	P11142_pIC50	0.10714285714285714
O96017_pIC50	P11309_pKi	0.22058823529411764
O96017_pIC50	P11387_pIC50	0.23255813953488372
O96017_pIC50	P11473_pIC50	0.2028985507246377
O96017_pIC50	P13726_pIC50	0.12727272727272726
O96017_pIC50	P16109_pIC50	0.19767441860465115
O96017_pIC50	P16581_pIC50	0.17567567567567569
O96017_pIC50	P17706_pIC50	0.14942528735632185
O96017_pIC50	P17931_pKd	0.018867924528301886
O96017_pIC50	P18858_pIC50	0.01694915254237288
O96017_pIC50	P19793_pIC50	0.20689655172413793
O96017_pIC50	P21397_pKi	0.26582278481012656
O96017_pIC50	P21728_pEC50	0.0784313725490196
O96017_pIC50	P22894_pKi	0.2028985507246377
O96017_pIC50	P24530_pKi	0.1935483870967742
O96017_pIC50	P25929_pIC50	0.2
O96017_pIC50	P28715_pIC50	0.1206896551724138
O96017_pIC50	P29274_pEC50	0.19642857142857142
O96017_pIC50	P30411_pKd	0.078125
O96017_pIC50	P30531_pIC50	0.19298245614035087
O96017_pIC50	P30556_pIC50	0.2375
O96017_pIC50	P33527_pIC50	0.15873015873015872
O96017_pIC50	P35372_pEC50	0.24719101123595505
O96017_pIC50	P39748_pIC50	0.27419354838709675
O96017_pIC50	P39900_pKi	0.24615384615384617
O96017_pIC50	P40763_pKi	0.16176470588235295
O96017_pIC50	P41586_pIC50	0.1896551724137931
O96017_pIC50	P41968_pKi	0.189873417721519
O96017_pIC50	P42574_pIC50	0.13402061855670103
O96017_pIC50	P47901_pKi	0.14666666666666667
O96017_pIC50	P49146_pEC50	0.0196078431372549
O96017_pIC50	P49238_pKi	0.12903225806451613
O96017_pIC50	P49327_pIC50	0.19298245614035087
O96017_pIC50	P49768_pEC50	0.07407407407407407
O96017_pIC50	P53609_pIC50	0.17391304347826086
O96017_pIC50	P55055_pIC50	0.05263157894736842
O96017_pIC50	P62937_pIC50	0.09615384615384616
O96017_pIC50	P62942_pIC50	0.06779661016949153
O96017_pIC50	P78536_pIC50	0.23015873015873015
O96017_pIC50	P98170_pIC50	0.10144927536231885
O96017_pIC50	Q00796_pIC50	0.07017543859649122
O96017_pIC50	Q04760_pKi	0.05172413793103448
O96017_pIC50	Q05586_pIC50	0.19718309859154928
O96017_pIC50	Q07817_pIC50	0.2033898305084746
O96017_pIC50	Q13093_pIC50	0.14035087719298245
O96017_pIC50	Q13258_pKi	0.109375
O96017_pIC50	Q13946_pIC50	0.14545454545454545
O96017_pIC50	Q15722_pKi	0.1206896551724138
O96017_pIC50	Q15746_pIC50	0.1111111111111111
O96017_pIC50	Q16602_pIC50	0.265625
O96017_pIC50	Q16790_pIC50	0.09259259259259259
O96017_pIC50	Q8IU80_pKi	0.09433962264150944
O96017_pIC50	Q99500_pIC50	0.07936507936507936
O96017_pIC50	Q9GZT9_pIC50	0.20967741935483872
O96017_pIC50	Q9H228_pIC50	0.13793103448275862
O96017_pIC50	Q9H244_pKi	0.17204301075268819
O96017_pIC50	Q9HAZ1_pIC50	0.27941176470588236
O96017_pIC50	Q9HBH1_pIC50	0.14035087719298245
O96017_pIC50	Q9HC97_pEC50	0.058823529411764705
O96017_pIC50	Q9NYA1_pIC50	0.18333333333333332
O96017_pIC50	Q9Y239_pEC50	0.08571428571428572
O96017_pIC50	Q9Y5N1_pIC50	0.2777777777777778
P00374_pKi	P00519_pKi	0.375
P00374_pKi	P00749_pIC50	0.2653061224489796
P00374_pKi	P03372_pIC50	0.3770491803278688
P00374_pKi	P03956_pKi	0.23255813953488372
P00374_pKi	P04054_pIC50	0.16883116883116883
P00374_pKi	P07477_pKi	0.27586206896551724
P00374_pKi	P07900_pKd	0.17582417582417584
P00374_pKi	P07947_pIC50	0.16923076923076924
P00374_pKi	P08908_pIC50	0.13333333333333333
P00374_pKi	P09237_pIC50	0.0945945945945946
P00374_pKi	P09871_pKi	0.0136986301369863
P00374_pKi	P09874_pEC50	0.2702702702702703
P00374_pKi	P10323_pIC50	0.22388059701492538
P00374_pKi	P10415_pKi	0.28888888888888886
P00374_pKi	P10721_pKi	0.16176470588235295
P00374_pKi	P10826_pKi	0.0
P00374_pKi	P11142_pIC50	0.04054054054054054
P00374_pKi	P11309_pKi	0.20987654320987653
P00374_pKi	P11387_pIC50	0.32967032967032966
P00374_pKi	P11473_pIC50	0.2564102564102564
P00374_pKi	P13726_pIC50	0.14925373134328357
P00374_pKi	P16109_pIC50	0.22916666666666666
P00374_pKi	P16581_pIC50	0.2
P00374_pKi	P17706_pIC50	0.15
P00374_pKi	P17931_pKd	0.029850746268656716
P00374_pKi	P18858_pIC50	0.041666666666666664
P00374_pKi	P19793_pIC50	0.31868131868131866
P00374_pKi	P21397_pKi	0.25
P00374_pKi	P21728_pEC50	0.04477611940298507
P00374_pKi	P22894_pKi	0.1951219512195122
P00374_pKi	P24530_pKi	0.15584415584415584
P00374_pKi	P25929_pIC50	0.1917808219178082
P00374_pKi	P28715_pIC50	0.15942028985507245
P00374_pKi	P29274_pEC50	0.1388888888888889
P00374_pKi	P30411_pKd	0.07692307692307693
P00374_pKi	P30531_pIC50	0.22058823529411764
P00374_pKi	P30556_pIC50	0.2391304347826087
P00374_pKi	P33527_pIC50	0.2054794520547945
P00374_pKi	P35372_pEC50	0.3404255319148936
P00374_pKi	P39748_pIC50	0.2702702702702703
P00374_pKi	P39900_pKi	0.23076923076923078
P00374_pKi	P40763_pKi	0.189873417721519
P00374_pKi	P41586_pIC50	0.1506849315068493
P00374_pKi	P41968_pKi	0.32926829268292684
P00374_pKi	P42574_pIC50	0.25
P00374_pKi	P47901_pKi	0.20238095238095238
P00374_pKi	P49146_pEC50	0.03076923076923077
P00374_pKi	P49238_pKi	0.04938271604938271
P00374_pKi	P49327_pIC50	0.1527777777777778
P00374_pKi	P49768_pEC50	0.04285714285714286
P00374_pKi	P53609_pIC50	0.2
P00374_pKi	P55055_pIC50	0.15
P00374_pKi	P62937_pIC50	0.09090909090909091
P00374_pKi	P62942_pIC50	0.0684931506849315
P00374_pKi	P78536_pIC50	0.328125
P00374_pKi	P98170_pIC50	0.18181818181818182
P00374_pKi	Q00796_pIC50	0.10144927536231885
P00374_pKi	Q04760_pKi	0.02702702702702703
P00374_pKi	Q05586_pIC50	0.3157894736842105
P00374_pKi	Q07817_pIC50	0.22857142857142856
P00374_pKi	Q13093_pIC50	0.14285714285714285
P00374_pKi	Q13258_pKi	0.06172839506172839
P00374_pKi	Q13946_pIC50	0.08333333333333333
P00374_pKi	Q15722_pKi	0.14285714285714285
P00374_pKi	Q15746_pIC50	0.11842105263157894
P00374_pKi	Q16602_pIC50	0.28
P00374_pKi	Q16790_pIC50	0.05714285714285714
P00374_pKi	Q8IU80_pKi	0.07352941176470588
P00374_pKi	Q99500_pIC50	0.0375
P00374_pKi	Q9GZT9_pIC50	0.30434782608695654
P00374_pKi	Q9H228_pIC50	0.15714285714285714
P00374_pKi	Q9H244_pKi	0.27835051546391754
P00374_pKi	Q9HAZ1_pIC50	0.18604651162790697
P00374_pKi	Q9HBH1_pIC50	0.1111111111111111
P00374_pKi	Q9HC97_pEC50	0.023529411764705882
P00374_pKi	Q9NYA1_pIC50	0.2112676056338028
P00374_pKi	Q9Y239_pEC50	0.08333333333333333
P00374_pKi	Q9Y5N1_pIC50	0.16666666666666666
P00519_pKi	P00749_pIC50	0.31958762886597936
P00519_pKi	P03372_pIC50	0.3983739837398374
P00519_pKi	P03956_pKi	0.34146341463414637
P00519_pKi	P04054_pIC50	0.22077922077922077
P00519_pKi	P07477_pKi	0.2777777777777778
P00519_pKi	P07900_pKd	0.23333333333333334
P00519_pKi	P07947_pIC50	0.14285714285714285
P00519_pKi	P08908_pIC50	0.1125
P00519_pKi	P09237_pIC50	0.13333333333333333
P00519_pKi	P09871_pKi	0.05405405405405406
P00519_pKi	P09874_pEC50	0.2727272727272727
P00519_pKi	P10323_pIC50	0.14666666666666667
P00519_pKi	P10415_pKi	0.3333333333333333
P00519_pKi	P10721_pKi	0.136986301369863
P00519_pKi	P10826_pKi	0.03571428571428571
P00519_pKi	P11142_pIC50	0.125
P00519_pKi	P11309_pKi	0.2289156626506024
P00519_pKi	P11387_pIC50	0.358695652173913
P00519_pKi	P11473_pIC50	0.2289156626506024
P00519_pKi	P13726_pIC50	0.15714285714285714
P00519_pKi	P16109_pIC50	0.38636363636363635
P00519_pKi	P16581_pIC50	0.30864197530864196
P00519_pKi	P17706_pIC50	0.23958333333333334
P00519_pKi	P17931_pKd	0.013888888888888888
P00519_pKi	P18858_pIC50	0.039473684210526314
P00519_pKi	P19793_pIC50	0.2653061224489796
P00519_pKi	P21397_pKi	0.32222222222222224
P00519_pKi	P21728_pEC50	0.05714285714285714
P00519_pKi	P22894_pKi	0.2911392405063291
P00519_pKi	P24530_pKi	0.2236842105263158
P00519_pKi	P25929_pIC50	0.22972972972972974
P00519_pKi	P28715_pIC50	0.1506849315068493
P00519_pKi	P29274_pEC50	0.10256410256410256
P00519_pKi	P30411_pKd	0.060240963855421686
P00519_pKi	P30531_pIC50	0.14473684210526316
P00519_pKi	P30556_pIC50	0.22916666666666666
P00519_pKi	P33527_pIC50	0.21052631578947367
P00519_pKi	P35372_pEC50	0.3829787234042553
P00519_pKi	P39748_pIC50	0.2727272727272727
P00519_pKi	P39900_pKi	0.25
P00519_pKi	P40763_pKi	0.15294117647058825
P00519_pKi	P41586_pIC50	0.1891891891891892
P00519_pKi	P41968_pKi	0.2840909090909091
P00519_pKi	P42574_pIC50	0.34375
P00519_pKi	P47901_pKi	0.20689655172413793
P00519_pKi	P49146_pEC50	0.0
P00519_pKi	P49238_pKi	0.047058823529411764
P00519_pKi	P49327_pIC50	0.11538461538461539
P00519_pKi	P49768_pEC50	0.06944444444444445
P00519_pKi	P53609_pIC50	0.17647058823529413
P00519_pKi	P55055_pIC50	0.09174311926605505
P00519_pKi	P62937_pIC50	0.10144927536231885
P00519_pKi	P62942_pIC50	0.10810810810810811
P00519_pKi	P78536_pIC50	0.392
P00519_pKi	P98170_pIC50	0.15853658536585366
P00519_pKi	Q00796_pIC50	0.0958904109589041
P00519_pKi	Q04760_pKi	0.06666666666666667
P00519_pKi	Q05586_pIC50	0.20930232558139536
P00519_pKi	Q07817_pIC50	0.13924050632911392
P00519_pKi	Q13093_pIC50	0.1506849315068493
P00519_pKi	Q13258_pKi	0.0975609756097561
P00519_pKi	Q13946_pIC50	0.17142857142857143
P00519_pKi	Q15722_pKi	0.16666666666666666
P00519_pKi	Q15746_pIC50	0.1125
P00519_pKi	Q16602_pIC50	0.3157894736842105
P00519_pKi	Q16790_pIC50	0.09859154929577464
P00519_pKi	Q8IU80_pKi	0.06944444444444445
P00519_pKi	Q99500_pIC50	0.07407407407407407
P00519_pKi	Q9GZT9_pIC50	0.23684210526315788
P00519_pKi	Q9H228_pIC50	0.19718309859154928
P00519_pKi	Q9H244_pKi	0.29292929292929293
P00519_pKi	Q9HAZ1_pIC50	0.13978494623655913
P00519_pKi	Q9HBH1_pIC50	0.16666666666666666
P00519_pKi	Q9HC97_pEC50	0.05813953488372093
P00519_pKi	Q9NYA1_pIC50	0.16883116883116883
P00519_pKi	Q9Y239_pEC50	0.021505376344086023
P00519_pKi	Q9Y5N1_pIC50	0.2222222222222222
P00749_pIC50	P03372_pIC50	0.35537190082644626
P00749_pIC50	P03956_pKi	0.21428571428571427
P00749_pIC50	P04054_pIC50	0.13157894736842105
P00749_pIC50	P07477_pKi	0.25882352941176473
P00749_pIC50	P07900_pKd	0.24096385542168675
P00749_pIC50	P07947_pIC50	0.09090909090909091
P00749_pIC50	P08908_pIC50	0.125
P00749_pIC50	P09237_pIC50	0.08450704225352113
P00749_pIC50	P09871_pKi	0.014492753623188406
P00749_pIC50	P09874_pEC50	0.2676056338028169
P00749_pIC50	P10323_pIC50	0.18181818181818182
P00749_pIC50	P10415_pKi	0.23076923076923078
P00749_pIC50	P10721_pKi	0.11940298507462686
P00749_pIC50	P10826_pKi	0.14492753623188406
P00749_pIC50	P11142_pIC50	0.08955223880597014
P00749_pIC50	P11309_pKi	0.189873417721519
P00749_pIC50	P11387_pIC50	0.3
P00749_pIC50	P11473_pIC50	0.11904761904761904
P00749_pIC50	P13726_pIC50	0.057971014492753624
P00749_pIC50	P16109_pIC50	0.35714285714285715
P00749_pIC50	P16581_pIC50	0.38028169014084506
P00749_pIC50	P17706_pIC50	0.14432989690721648
P00749_pIC50	P17931_pKd	0.015625
P00749_pIC50	P18858_pIC50	0.05970149253731343
P00749_pIC50	P19793_pIC50	0.16
P00749_pIC50	P21397_pKi	0.1935483870967742
P00749_pIC50	P21728_pEC50	0.08196721311475409
P00749_pIC50	P22894_pKi	0.189873417721519
P00749_pIC50	P24530_pKi	0.21428571428571427
P00749_pIC50	P25929_pIC50	0.136986301369863
P00749_pIC50	P28715_pIC50	0.10144927536231885
P00749_pIC50	P29274_pEC50	0.18181818181818182
P00749_pIC50	P30411_pKd	0.06666666666666667
P00749_pIC50	P30531_pIC50	0.05333333333333334
P00749_pIC50	P30556_pIC50	0.15789473684210525
P00749_pIC50	P33527_pIC50	0.13513513513513514
P00749_pIC50	P35372_pEC50	0.23232323232323232
P00749_pIC50	P39748_pIC50	0.0975609756097561
P00749_pIC50	P39900_pKi	0.19480519480519481
P00749_pIC50	P40763_pKi	0.2
P00749_pIC50	P41586_pIC50	0.0958904109589041
P00749_pIC50	P41968_pKi	0.2804878048780488
P00749_pIC50	P42574_pIC50	0.23469387755102042
P00749_pIC50	P47901_pKi	0.07777777777777778
P00749_pIC50	P49146_pEC50	0.03278688524590164
P00749_pIC50	P49238_pKi	0.14084507042253522
P00749_pIC50	P49327_pIC50	0.11267605633802817
P00749_pIC50	P49768_pEC50	0.014705882352941176
P00749_pIC50	P53609_pIC50	0.06976744186046512
P00749_pIC50	P55055_pIC50	0.0673076923076923
P00749_pIC50	P62937_pIC50	0.046153846153846156
P00749_pIC50	P62942_pIC50	0.08823529411764706
P00749_pIC50	P78536_pIC50	0.31746031746031744
P00749_pIC50	P98170_pIC50	0.11538461538461539
P00749_pIC50	Q00796_pIC50	0.043478260869565216
P00749_pIC50	Q04760_pKi	0.058823529411764705
P00749_pIC50	Q05586_pIC50	0.24675324675324675
P00749_pIC50	Q07817_pIC50	0.1232876712328767
P00749_pIC50	Q13093_pIC50	0.08571428571428572
P00749_pIC50	Q13258_pKi	0.1232876712328767
P00749_pIC50	Q13946_pIC50	0.1044776119402985
P00749_pIC50	Q15722_pKi	0.08571428571428572
P00749_pIC50	Q15746_pIC50	0.08
P00749_pIC50	Q16602_pIC50	0.1794871794871795
P00749_pIC50	Q16790_pIC50	0.09375
P00749_pIC50	Q8IU80_pKi	0.06153846153846154
P00749_pIC50	Q99500_pIC50	0.09722222222222222
P00749_pIC50	Q9GZT9_pIC50	0.11688311688311688
P00749_pIC50	Q9H228_pIC50	0.08450704225352113
P00749_pIC50	Q9H244_pKi	0.15384615384615385
P00749_pIC50	Q9HAZ1_pIC50	0.24050632911392406
P00749_pIC50	Q9HBH1_pIC50	0.08571428571428572
P00749_pIC50	Q9HC97_pEC50	0.05063291139240506
P00749_pIC50	Q9NYA1_pIC50	0.1388888888888889
P00749_pIC50	Q9Y239_pEC50	0.07407407407407407
P00749_pIC50	Q9Y5N1_pIC50	0.1111111111111111
P03372_pIC50	P03956_pKi	0.2807017543859649
P03372_pIC50	P04054_pIC50	0.1926605504587156
P03372_pIC50	P07477_pKi	0.36036036036036034
P03372_pIC50	P07900_pKd	0.3008849557522124
P03372_pIC50	P07947_pIC50	0.09433962264150944
P03372_pIC50	P08908_pIC50	0.1574074074074074
P03372_pIC50	P09237_pIC50	0.08035714285714286
P03372_pIC50	P09871_pKi	0.07547169811320754
P03372_pIC50	P09874_pEC50	0.22935779816513763
P03372_pIC50	P10323_pIC50	0.0990990990990991
P03372_pIC50	P10415_pKi	0.3220338983050847
P03372_pIC50	P10721_pKi	0.13333333333333333
P03372_pIC50	P10826_pKi	0.10810810810810811
P03372_pIC50	P11142_pIC50	0.06363636363636363
P03372_pIC50	P11309_pKi	0.1896551724137931
P03372_pIC50	P11387_pIC50	0.24806201550387597
P03372_pIC50	P11473_pIC50	0.2
P03372_pIC50	P13726_pIC50	0.10377358490566038
P03372_pIC50	P16109_pIC50	0.25396825396825395
P03372_pIC50	P16581_pIC50	0.18333333333333332
P03372_pIC50	P17706_pIC50	0.2601626016260163
P03372_pIC50	P17931_pKd	0.02830188679245283
P03372_pIC50	P18858_pIC50	0.07476635514018691
P03372_pIC50	P19793_pIC50	0.3008130081300813
P03372_pIC50	P21397_pKi	0.3135593220338983
P03372_pIC50	P21728_pEC50	0.057692307692307696
P03372_pIC50	P22894_pKi	0.23214285714285715
P03372_pIC50	P24530_pKi	0.1834862385321101
P03372_pIC50	P25929_pIC50	0.15454545454545454
P03372_pIC50	P28715_pIC50	0.14285714285714285
P03372_pIC50	P29274_pEC50	0.14018691588785046
P03372_pIC50	P30411_pKd	0.05982905982905983
P03372_pIC50	P30531_pIC50	0.12844036697247707
P03372_pIC50	P30556_pIC50	0.2727272727272727
P03372_pIC50	P33527_pIC50	0.19626168224299065
P03372_pIC50	P35372_pEC50	0.3949579831932773
P03372_pIC50	P39748_pIC50	0.24074074074074073
P03372_pIC50	P39900_pKi	0.20353982300884957
P03372_pIC50	P40763_pKi	0.18584070796460178
P03372_pIC50	P41586_pIC50	0.18095238095238095
P03372_pIC50	P41968_pKi	0.24166666666666667
P03372_pIC50	P42574_pIC50	0.2890625
P03372_pIC50	P47901_pKi	0.19491525423728814
P03372_pIC50	P49146_pEC50	0.0
P03372_pIC50	P49238_pKi	0.10619469026548672
P03372_pIC50	P49327_pIC50	0.07894736842105263
P03372_pIC50	P49768_pEC50	0.03669724770642202
P03372_pIC50	P53609_pIC50	0.21428571428571427
P03372_pIC50	P55055_pIC50	0.14814814814814814
P03372_pIC50	P62937_pIC50	0.07692307692307693
P03372_pIC50	P62942_pIC50	0.02608695652173913
P03372_pIC50	P78536_pIC50	0.4189189189189189
P03372_pIC50	P98170_pIC50	0.22429906542056074
P03372_pIC50	Q00796_pIC50	0.10476190476190476
P03372_pIC50	Q04760_pKi	0.05454545454545454
P03372_pIC50	Q05586_pIC50	0.20689655172413793
P03372_pIC50	Q07817_pIC50	0.16666666666666666
P03372_pIC50	Q13093_pIC50	0.1111111111111111
P03372_pIC50	Q13258_pKi	0.14545454545454545
P03372_pIC50	Q13946_pIC50	0.12380952380952381
P03372_pIC50	Q15722_pKi	0.10091743119266056
P03372_pIC50	Q15746_pIC50	0.12612612612612611
P03372_pIC50	Q16602_pIC50	0.22522522522522523
P03372_pIC50	Q16790_pIC50	0.07547169811320754
P03372_pIC50	Q8IU80_pKi	0.056074766355140186
P03372_pIC50	Q99500_pIC50	0.11818181818181818
P03372_pIC50	Q9GZT9_pIC50	0.18181818181818182
P03372_pIC50	Q9H228_pIC50	0.1523809523809524
P03372_pIC50	Q9H244_pKi	0.312
P03372_pIC50	Q9HAZ1_pIC50	0.22413793103448276
P03372_pIC50	Q9HBH1_pIC50	0.14285714285714285
P03372_pIC50	Q9HC97_pEC50	0.07627118644067797
P03372_pIC50	Q9NYA1_pIC50	0.17757009345794392
P03372_pIC50	Q9Y239_pEC50	0.06504065040650407
P03372_pIC50	Q9Y5N1_pIC50	0.14814814814814814
P03956_pKi	P04054_pIC50	0.1724137931034483
P03956_pKi	P07477_pKi	0.2898550724637681
P03956_pKi	P07900_pKd	0.21428571428571427
P03956_pKi	P07947_pIC50	0.10204081632653061
P03956_pKi	P08908_pIC50	0.10526315789473684
P03956_pKi	P09237_pIC50	0.18
P03956_pKi	P09871_pKi	0.04
P03956_pKi	P09874_pEC50	0.3584905660377358
P03956_pKi	P10323_pIC50	0.15384615384615385
P03956_pKi	P10415_pKi	0.25333333333333335
P03956_pKi	P10721_pKi	0.07547169811320754
P03956_pKi	P10826_pKi	0.08928571428571429
P03956_pKi	P11142_pIC50	0.1702127659574468
P03956_pKi	P11309_pKi	0.22580645161290322
P03956_pKi	P11387_pIC50	0.25316455696202533
P03956_pKi	P11473_pIC50	0.20634920634920634
P03956_pKi	P13726_pIC50	0.1702127659574468
P03956_pKi	P16109_pIC50	0.24675324675324675
P03956_pKi	P16581_pIC50	0.23076923076923078
P03956_pKi	P17706_pIC50	0.273972602739726
P03956_pKi	P17931_pKd	0.044444444444444446
P03956_pKi	P18858_pIC50	0.0392156862745098
P03956_pKi	P19793_pIC50	0.2564102564102564
P03956_pKi	P21397_pKi	0.2916666666666667
P03956_pKi	P21728_pEC50	0.09090909090909091
P03956_pKi	P22894_pKi	0.5510204081632653
P03956_pKi	P24530_pKi	0.21818181818181817
P03956_pKi	P25929_pIC50	0.2037037037037037
P03956_pKi	P28715_pIC50	0.23404255319148937
P03956_pKi	P29274_pEC50	0.09090909090909091
P03956_pKi	P30411_pKd	0.06896551724137931
P03956_pKi	P30531_pIC50	0.17307692307692307
P03956_pKi	P30556_pIC50	0.19480519480519481
P03956_pKi	P33527_pIC50	0.29411764705882354
P03956_pKi	P35372_pEC50	0.25301204819277107
P03956_pKi	P39748_pIC50	0.3584905660377358
P03956_pKi	P39900_pKi	0.27586206896551724
P03956_pKi	P40763_pKi	0.2
P03956_pKi	P41586_pIC50	0.14814814814814814
P03956_pKi	P41968_pKi	0.22535211267605634
P03956_pKi	P42574_pIC50	0.3037974683544304
P03956_pKi	P47901_pKi	0.14492753623188406
P03956_pKi	P49146_pEC50	0.0
P03956_pKi	P49238_pKi	0.05
P03956_pKi	P49327_pIC50	0.08928571428571429
P03956_pKi	P49768_pEC50	0.04081632653061224
P03956_pKi	P53609_pIC50	0.04225352112676056
P03956_pKi	P55055_pIC50	0.09411764705882353
P03956_pKi	P62937_pIC50	0.08695652173913043
P03956_pKi	P62942_pIC50	0.07692307692307693
P03956_pKi	P78536_pIC50	0.23333333333333334
P03956_pKi	P98170_pIC50	0.11290322580645161
P03956_pKi	Q00796_pIC50	0.125
P03956_pKi	Q04760_pKi	0.10204081632653061
P03956_pKi	Q05586_pIC50	0.2
P03956_pKi	Q07817_pIC50	0.14285714285714285
P03956_pKi	Q13093_pIC50	0.05454545454545454
P03956_pKi	Q13258_pKi	0.12280701754385964
P03956_pKi	Q13946_pIC50	0.16666666666666666
P03956_pKi	Q15722_pKi	0.13725490196078433
P03956_pKi	Q15746_pIC50	0.10526315789473684
P03956_pKi	Q16602_pIC50	0.2542372881355932
P03956_pKi	Q16790_pIC50	0.15555555555555556
P03956_pKi	Q8IU80_pKi	0.1590909090909091
P03956_pKi	Q99500_pIC50	0.12962962962962962
P03956_pKi	Q9GZT9_pIC50	0.23636363636363636
P03956_pKi	Q9H228_pIC50	0.1346153846153846
P03956_pKi	Q9H244_pKi	0.21428571428571427
P03956_pKi	Q9HAZ1_pIC50	0.0958904109589041
P03956_pKi	Q9HBH1_pIC50	0.23404255319148937
P03956_pKi	Q9HC97_pEC50	0.1206896551724138
P03956_pKi	Q9NYA1_pIC50	0.18518518518518517
P03956_pKi	Q9Y239_pEC50	0.045454545454545456
P03956_pKi	Q9Y5N1_pIC50	0.19230769230769232
P04054_pIC50	P07477_pKi	0.19672131147540983
P04054_pIC50	P07900_pKd	0.09523809523809523
P04054_pIC50	P07947_pIC50	0.05555555555555555
P04054_pIC50	P08908_pIC50	0.06818181818181818
P04054_pIC50	P09237_pIC50	0.13157894736842105
P04054_pIC50	P09871_pKi	0.058823529411764705
P04054_pIC50	P09874_pEC50	0.14285714285714285
P04054_pIC50	P10323_pIC50	0.047619047619047616
P04054_pIC50	P10415_pKi	0.16417910447761194
P04054_pIC50	P10721_pKi	0.10810810810810811
P04054_pIC50	P10826_pKi	0.022727272727272728
P04054_pIC50	P11142_pIC50	0.14705882352941177
P04054_pIC50	P11309_pKi	0.09090909090909091
P04054_pIC50	P11387_pIC50	0.16901408450704225
P04054_pIC50	P11473_pIC50	0.15384615384615385
P04054_pIC50	P13726_pIC50	0.05405405405405406
P04054_pIC50	P16109_pIC50	0.19402985074626866
P04054_pIC50	P16581_pIC50	0.16363636363636364
P04054_pIC50	P17706_pIC50	0.14925373134328357
P04054_pIC50	P17931_pKd	0.03333333333333333
P04054_pIC50	P18858_pIC50	0.05714285714285714
