target_measurement	structure_features
P61088_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nBase,electronic_tpsaEfficiency,electronic_nHBDon,electronic_FPSA.3,electronic_RPCS,geometrical_topoShape,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_FPSA.3,geometrical_RPCS,hybrid_Wlambda3.unity,hybrid_Weta1.unity,hybrid_WK.unity,topological_nRings6,topological_tpsaEfficiency,topological_topoShape,topological_PetitjeanNumber,topological_MDEC.22,topological_MDEO.11,topological_MDEO.22,topological_khs.dsCH,topological_khs.sssCH,topological_khs.tsC,topological_khs.dssC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.tN,topological_khs.dsN,topological_khs.sOH,topological_khs.dO,topological_khs.dS,topological_Kier2,topological_Kier3,topological_fragC,topological_ECCEN,topological_SCH.7,topological_C1SP1,topological_C1SP2,topological_C3SP3
P62937_pIC50	constitutional_LipinskiFailures,topological_nSmallRings,topological_MDEC.33,topological_khs.aaN,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C3SP2
P62942_pIC50	constitutional_nAromBond,constitutional_naAromAtom,electronic_PNSA.1,electronic_RHSA,electronic_RPSA,geometrical_PNSA.1,geometrical_RHSA,geometrical_RPSA,hybrid_BCUTw.1h,topological_nAromRings,topological_khs.dssC,topological_khs.dO,topological_khs.ddssS,topological_C3SP3
P62993_pIC50	constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAromBond,electronic_nHBDon,electronic_RPCG,geometrical_RPCG,hybrid_BCUTw.1l,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nRings5,topological_PetitjeanNumber,topological_MDEC.13,topological_MDEC.23,topological_MDEC.24,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_MDEN.12,topological_MDEN.13,topological_MDEN.23,topological_khs.ssssC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.sssN,topological_khs.aasN,topological_khs.ssO,topological_khs.dsssP,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_C3SP3,topological_ATSc3
P68400_pKi	constitutional_nAtomP,constitutional_nBase,topological_nSmallRings,topological_nRingBlocks,topological_MDEC.33,topological_MDEN.12,topological_MDEN.23,topological_khs.aasC,topological_khs.aaaC,topological_khs.dO,topological_khs.ddssS
P78352_pKi	constitutional_MLogP,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,electronic_RPCS,geometrical_RPCS,topological_nAromRings,topological_nAromBlocks,topological_MDEC.23,topological_MDEC.33,topological_MDEN.22,topological_khs.aaCH,topological_khs.aasC,topological_khs.ssNH,topological_HybRatio,topological_FMF,topological_C2SP2,topological_C3SP2
P78536_pIC50	constitutional_XLogP,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAtom,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_PPSA.2,electronic_PNSA.3,electronic_DPSA.2,electronic_DPSA.3,electronic_FPSA.2,electronic_FNSA.2,electronic_FNSA.3,electronic_WNSA.3,electronic_RPCG,electronic_RPCS,electronic_THSA,electronic_TPSA,electronic_RHSA,electronic_RPSA,electronic_bpol,geometrical_MOMI.Y,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_PPSA.2,geometrical_PNSA.3,geometrical_DPSA.2,geometrical_DPSA.3,geometrical_FPSA.2,geometrical_FNSA.2,geometrical_FNSA.3,geometrical_WNSA.3,geometrical_RPCG,geometrical_RPCS,geometrical_THSA,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_Wlambda3.unity,hybrid_Weta2.unity,hybrid_Weta3.unity,hybrid_WT.unity,hybrid_WK.unity,hybrid_WD.unity,hybrid_BCUTw.1l,hybrid_BCUTc.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.12,topological_MDEC.13,topological_MDEC.23,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_MDEO.22,topological_khs.ssCH2,topological_khs.dsCH,topological_khs.aaCH,topological_khs.sssCH,topological_khs.tsC,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaO,topological_khs.ddssS,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_C2SP1,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_C4SP3,topological_ATSm5,topological_ATSc3,topological_ATSc5
P80365_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAromBond,topological_nSmallRings,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEC.24,topological_MDEC.33,topological_MDEN.22,topological_khs.sssCH,topological_khs.dssC,topological_khs.ssNH,topological_khs.aaN,topological_khs.ssO,topological_C3SP2,topological_ATSc5
P98073_pKi	constitutional_XLogP,constitutional_nAtomP,electronic_nHBDon,electronic_nHBAcc,electronic_RNCG,geometrical_RNCG,topological_MDEN.12,topological_khs.aaCH,topological_khs.aasC,topological_khs.ssNH,topological_khs.sF,topological_SCH.6,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_ATSc1,topological_ATSc2
P98170_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,geometrical_MOMI.R,geometrical_FPSA.3,hybrid_BCUTw.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRings7,topological_MDEC.11,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_khs.ssCH2,topological_khs.sOH,topological_FMF,topological_VCH.6,topological_VCH.7,topological_C2SP3,topological_ATSp3,topological_ATSp4,topological_ATSp5
Q00535_pIC50	constitutional_nAtomLC,electronic_tpsaEfficiency,electronic_TopoPSA,geometrical_LOBMAX,hybrid_Wnu2.unity,topological_nRingBlocks,topological_nRings4,topological_nRings7,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.33,topological_khs.sssCH,topological_khs.aaS,topological_khs.sBr,topological_SCH.4,topological_SCH.5,topological_VCH.4,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP3,topological_C3SP3
Q00796_pIC50	constitutional_nAtomLC,geometrical_MOMI.Y,hybrid_BCUTc.1h,topological_MDEN.22,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_VCH.6,topological_VCH.7
Q00975_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,electronic_tpsaEfficiency,electronic_FPSA.3,electronic_bpol,geometrical_FPSA.3,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_WK.unity,hybrid_BCUTp.1h,topological_tpsaEfficiency,topological_MDEC.12,topological_khs.sssCH,topological_khs.ssS,topological_khs.sCl,topological_VCH.5,topological_C3SP3
Q01064_pIC50	constitutional_XLogP,constitutional_MW,constitutional_MLogP,constitutional_ALogP,constitutional_ALogp2,electronic_FNSA.2,geometrical_MOMI.XY,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_FNSA.2,topological_nRingBlocks,topological_nRings5,topological_tpsaEfficiency,topological_MDEC.23,topological_MDEC.33,topological_MDEO.11,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aaN,topological_khs.dO,topological_khs.ssO,topological_khs.ddssS,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP3,topological_ATSm2,topological_ATSm3,topological_ATSm5,topological_ATSc2,topological_ATSc5
Q01726_pKi	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_FPSA.1,electronic_FNSA.1,geometrical_FPSA.1,geometrical_FNSA.1,hybrid_BCUTw.1h,hybrid_BCUTc.1l,topological_nRingBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_MDEO.12,topological_MDEO.22,topological_MDEN.11,topological_MDEN.13,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.aasC,topological_khs.sNH2,topological_khs.dNH,topological_khs.aaNH,topological_khs.dsN,topological_khs.aaN,topological_khs.sssN,topological_khs.ssO,topological_HybRatio,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C3SP3
Q01959_pKi	constitutional_XLogP,constitutional_MW,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_RPCG,electronic_RNCG,electronic_RNCS,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_MOMI.R,geometrical_RPCG,geometrical_RNCG,geometrical_RNCS,hybrid_Weta2.unity,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_WD.unity,hybrid_BCUTw.1l,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.22,topological_MDEC.23,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEO.12,topological_MDEN.23,topological_khs.sCH3,topological_khs.dsCH,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.sF,topological_khs.sCl,topological_Kier2,topological_Kier3,topological_HybRatio,topological_FMF,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSm1,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q02127_pKi	constitutional_LipinskiFailures,electronic_nHBAcc,topological_MDEO.11,topological_khs.aaN,topological_C1SP2
Q02156_pIC50	constitutional_XLogP,constitutional_nAtomP,constitutional_ALogP,electronic_nHBDon,electronic_FPSA.3,electronic_THSA,electronic_bpol,geometrical_FPSA.3,geometrical_THSA,hybrid_Wlambda2.unity,hybrid_Wlambda3.unity,hybrid_Wnu2.unity,hybrid_WK.unity,hybrid_BCUTw.1l,topological_nRings5,topological_nRings6,topological_nRings7,topological_MDEC.22,topological_MDEC.23,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_SCH.5,topological_VCH.5,topological_VCH.6,topological_C1SP2,topological_C2SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4
Q02750_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_nHBDon,hybrid_Weta3.unity,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_MDEC.22,topological_MDEN.12,topological_MDEN.22,topological_MDEN.33,topological_khs.aaCH,topological_khs.tsC,topological_khs.dssC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.tN,topological_khs.aaN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.ssS,topological_khs.sI,topological_SCH.5,topological_SCH.6,topological_VCH.6,topological_C1SP1,topological_C2SP3,topological_C3SP3,topological_ATSm3,topological_ATSm4,topological_ATSm5,topological_ATSc1,topological_ATSc5
Q02763_pIC50	electronic_nHBDon,electronic_RPCG,electronic_RNCG,geometrical_RPCG,geometrical_RNCG,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_Zagreb,topological_WPOL,topological_MDEC.33,topological_MDEO.22,topological_khs.aaCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.aasN,topological_khs.ssO,topological_Kier2,topological_Kier3,topological_SCH.6,topological_SCH.7,topological_VCH.7,topological_C3SP2,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc3
Q03181_pIC50	constitutional_nAtomLAC,constitutional_nAtomLC,electronic_nHBDon,electronic_nHBAcc,hybrid_Weta3.unity,hybrid_BCUTw.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_MDEC.12,topological_MDEC.13,topological_MDEC.33,topological_MDEO.12,topological_khs.sssCH,topological_khs.dssC,topological_khs.ssNH,topological_khs.dO,topological_HybRatio,topological_SCH.6,topological_C1SP2,topological_C3SP2,topological_C2SP3,topological_ATSc4,topological_ATSc5
Q04206_pIC50	constitutional_MLogP,constitutional_nAtomLAC,electronic_nHBAcc,topological_khs.dsCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.ddssS
Q04759_pIC50	constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAtom,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_PPSA.1,electronic_PPSA.2,electronic_DPSA.1,electronic_FPSA.1,electronic_FPSA.2,electronic_FNSA.1,electronic_WPSA.1,electronic_WPSA.2,geometrical_PPSA.1,geometrical_PPSA.2,geometrical_DPSA.1,geometrical_FPSA.1,geometrical_FPSA.2,geometrical_FNSA.1,geometrical_WPSA.1,geometrical_WPSA.2,hybrid_Wlambda1.unity,hybrid_Wlambda2.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRings5,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEO.22,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_khs.tsC,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.tN,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_khs.aaS,topological_HybRatio,topological_fragC,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP1,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_ATSc3
Q04760_pKi	constitutional_nRotB,constitutional_nAtomLC,electronic_FPSA.3,geometrical_FPSA.3,hybrid_BCUTw.1l,topological_MDEC.33,topological_khs.dssC,topological_khs.dO,topological_khs.sSH,topological_Kier2,topological_Kier3,topological_ATSc4
Q04912_pIC50	constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,electronic_nHBDon,topological_MDEC.33,topological_khs.ssNH,topological_khs.sF,topological_C4SP3
Q05193_pIC50	constitutional_XLogP,constitutional_nAtomLC,electronic_PPSA.1,electronic_WPSA.1,electronic_THSA,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.R,geometrical_PPSA.1,geometrical_WPSA.1,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Weta1.unity,hybrid_WT.unity,hybrid_WV.unity,topological_MDEC.22,topological_khs.ssssN
Q05397_pKd	constitutional_nAtomLC,electronic_RPCG,electronic_bpol,geometrical_RPCG,hybrid_Wlambda1.unity,topological_nAromRings,topological_nAromBlocks,topological_MDEC.11,topological_MDEC.12,topological_MDEC.14,topological_khs.sssN,topological_C4SP3,topological_ATSm2
Q05586_pIC50	constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_FPSA.3,electronic_RPCG,electronic_TPSA,geometrical_FPSA.3,geometrical_FNSA.3,geometrical_RPCG,geometrical_TPSA,hybrid_Weta1.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1l,topological_nSmallRings,topological_nAromRings,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.22,topological_MDEO.11,topological_MDEN.23,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.sssN,topological_khs.dO,topological_SCH.6,topological_C1SP2,topological_C3SP2
Q05655_pIC50	constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAtom,constitutional_naAromAtom,electronic_nHBDon,electronic_nHBAcc,electronic_DPSA.1,electronic_FPSA.1,electronic_FNSA.1,electronic_RPCG,geometrical_DPSA.1,geometrical_FPSA.1,geometrical_FNSA.1,geometrical_RPCG,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEC.23,topological_MDEC.33,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_khs.aaCH,topological_khs.tsC,topological_khs.dssC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.tN,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.ddssS,topological_HybRatio,topological_fragC,topological_FMF,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_C1SP1,topological_C1SP2,topological_C3SP2,topological_C1SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc2,topological_ATSc3
Q07075_pKi	constitutional_LipinskiFailures,electronic_PPSA.2,electronic_PNSA.1,electronic_PNSA.2,electronic_PNSA.3,electronic_DPSA.2,electronic_DPSA.3,electronic_FPSA.2,electronic_WPSA.2,electronic_WNSA.1,electronic_WNSA.2,electronic_WNSA.3,geometrical_MOMI.R,geometrical_PPSA.2,geometrical_PNSA.1,geometrical_PNSA.2,geometrical_PNSA.3,geometrical_DPSA.2,geometrical_DPSA.3,geometrical_FPSA.2,geometrical_WPSA.2,geometrical_WNSA.1,geometrical_WNSA.2,geometrical_WNSA.3,hybrid_Weta3.unity,hybrid_WT.unity,hybrid_WA.unity,topological_nRings5,topological_WPATH,topological_VAdjMat,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_khs.sssN,topological_Kier3,topological_fragC,topological_ECCEN,topological_SCH.5,topological_VCH.5,topological_ATSc5
Q07343_pKi	topological_MDEO.22,topological_MDEN.23,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaN
Q07817_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLAC,geometrical_MOMI.XY,hybrid_Wlambda2.unity,hybrid_Weta3.unity,hybrid_BCUTw.1l,hybrid_BCUTc.1h,topological_nSmallRings,topological_nAromRings,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_khs.dsCH,topological_khs.aaaC,topological_khs.dsN,topological_khs.sssN,topological_khs.aaS,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7
Q07869_pKi	constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,geometrical_FPSA.2,hybrid_BCUTw.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nRings5,topological_MDEC.33,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaN,topological_khs.aaO,topological_khs.ssS,topological_SCH.5,topological_SCH.7,topological_C3SP2,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q07912_pIC50	constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nBase,electronic_nHBDon,electronic_RPCG,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_RPCG,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nRings4,topological_MDEC.33,topological_MDEN.12,topological_MDEN.13,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.dO,topological_SCH.4,topological_VCH.4,topological_C3SP2,topological_C3SP3,topological_ATSm2
Q08499_pIC50	constitutional_LipinskiFailures,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nB,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,electronic_nHBDon,electronic_nHBAcc,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,hybrid_Wlambda2.unity,hybrid_Wnu2.unity,hybrid_WK.unity,hybrid_BCUTw.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRings6,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEO.11,topological_MDEO.22,topological_MDEN.22,topological_MDEN.23,topological_khs.sCH3,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaS,topological_HybRatio,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_C2SP2,topological_C3SP2,topological_C3SP3,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q08881_pKi	constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,electronic_TopoPSA,electronic_RPCG,electronic_RNCG,geometrical_GRAV.2,geometrical_RPCG,geometrical_RNCG,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nAromRings,topological_TopoPSA,topological_khs.aaaC,topological_khs.dO,topological_khs.aaS,topological_SCH.5,topological_C1SP2,topological_ATSm1,topological_ATSm2,topological_ATSm3,topological_ATSc4,topological_ATSc5
Q12809_pKi	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_ALogP,constitutional_ALogp2,electronic_nHBDon,electronic_nHBAcc,topological_nSmallRings,topological_nAromRings,topological_nRings3,topological_nRings5,topological_nRings6,topological_MDEC.22,topological_MDEN.13,topological_MDEN.23,topological_MDEN.33,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.sssN,topological_Kier3,topological_SCH.3,topological_SCH.4,topological_SCH.6,topological_SCH.7,topological_VCH.3,topological_VCH.4,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C3SP3,topological_ATSc4
Q12866_pIC50	constitutional_nRotB,constitutional_nAtomP,constitutional_nBase,constitutional_nAtom,electronic_FPSA.1,electronic_FNSA.1,electronic_RPCG,geometrical_topoShape,geometrical_MOMI.R,geometrical_FPSA.1,geometrical_FNSA.1,geometrical_RPCG,hybrid_Wnu1.unity,hybrid_Weta3.unity,hybrid_WA.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nRingBlocks,topological_topoShape,topological_PetitjeanNumber,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_ATSc2
Q12884_pIC50	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nBase,electronic_tpsaEfficiency,electronic_TopoPSA,hybrid_Weta3.unity,hybrid_BCUTc.1l,topological_nRings5,topological_tpsaEfficiency,topological_MDEN.12,topological_MDEN.33,topological_khs.tsC,topological_khs.tN,topological_khs.sssN,topological_C1SP1,topological_ATSc5
Q12908_pIC50	hybrid_BCUTw.1l,hybrid_BCUTc.1h,topological_MDEC.14,topological_MDEC.24,topological_MDEC.34,topological_khs.sCH3,topological_khs.sssN,topological_khs.ddssS,topological_C2SP3,topological_C4SP3,topological_ATSp4,topological_ATSp5
Q13085_pIC50	constitutional_XLogP,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLC,constitutional_nAromBond,hybrid_BCUTw.1h,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_MDEC.34,topological_khs.aasN,topological_khs.aaS,topological_Kier2,topological_Kier3,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_ATSc5
Q13093_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_MLogP,constitutional_ALogp2,electronic_nHBAcc,topological_nAromRings,topological_nAromBlocks,topological_WPATH,topological_MDEC.23,topological_MDEC.33,topological_khs.aasC,topological_Kier1,topological_fragC,topological_C2SP2,topological_C3SP2
Q13126_pKi	constitutional_XLogP,constitutional_nAtomLC,electronic_TopoPSA,hybrid_Weta3.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRingBlocks,topological_nRings5,topological_TopoPSA,topological_khs.ssNH,topological_khs.ssS,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5
Q13133_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_RPCG,electronic_TPSA,electronic_RHSA,electronic_RPSA,electronic_bpol,geometrical_RPCG,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_WD.unity,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.13,topological_MDEC.33,topological_MDEO.11,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_khs.sCH3,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.sF,topological_khs.ddssS,topological_khs.sCl,topological_FMF,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_ATSc5
