target_measurement	structure_features
P30291_pIC50	constitutional_nRotB,constitutional_nAtomP,electronic_apol,geometrical_MOMI.XZ,geometrical_MOMI.YZ,hybrid_BCUTp.1h,topological_VABC,topological_C3SP2
P30305_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,hybrid_BCUTc.1l,topological_MDEN.22,topological_MDEN.23,topological_khs.ssCH2,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_HybRatio,topological_SCH.7
P30542_pEC50	constitutional_ALogP,hybrid_Weta3.unity,hybrid_BCUTp.1h,topological_MDEN.22,topological_MDEN.23,topological_khs.dsN,topological_khs.aasN,topological_khs.aaS
P30556_pIC50	constitutional_LipinskiFailures,topological_MDEN.22,topological_khs.ssCH2,topological_khs.aaNH,topological_khs.aasN,topological_SCH.5,topological_C2SP3
P30874_pKi	constitutional_nAtomLAC,constitutional_nAtomLC,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_MDEC.12,topological_MDEC.13,topological_MDEO.12,topological_khs.ssO
P30968_pIC50	constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_nHBDon,electronic_RPCG,geometrical_RPCG,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_tpsaEfficiency,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.14,topological_MDEC.24,topological_MDEO.12,topological_MDEO.22,topological_MDEN.13,topological_MDEN.23,topological_khs.sCH3,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_khs.ssO,topological_khs.sF,topological_khs.ddssS,topological_HybRatio,topological_FMF,topological_SCH.6,topological_SCH.7,topological_C2SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_C4SP3,topological_ATSc3,topological_ATSc4,topological_ATSc5
P31639_pIC50	constitutional_LipinskiFailures,constitutional_nAtomP,electronic_nHBDon,hybrid_Wlambda1.unity,hybrid_Weta1.unity,hybrid_Weta2.unity,hybrid_BCUTw.1h,topological_nRings6,topological_MDEC.11,topological_MDEC.13,topological_MDEC.22,topological_MDEC.33,topological_MDEN.22,topological_khs.sCH3,topological_khs.aaCH,topological_khs.aaNH,topological_khs.aaN,topological_khs.dO,topological_khs.ssS,topological_khs.sCl,topological_C1SP2,topological_C3SP3,topological_ATSm1
P31644_pKi	constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,electronic_nHBDon,electronic_nHBAcc,electronic_bpol,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,hybrid_Wlambda3.unity,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_MDEC.13,topological_MDEO.12,topological_MDEN.23,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.sssN,topological_khs.dO,topological_khs.sCl,topological_HybRatio,topological_C2SP3,topological_ATSm5,topological_ATSc3,topological_ATSc4,topological_ATSc5
P31645_pIC50	constitutional_MW,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nB,constitutional_nAtom,constitutional_ALogP,constitutional_AMR,electronic_tpsaEfficiency,electronic_PPSA.2,electronic_DPSA.2,electronic_FPSA.2,electronic_WPSA.1,electronic_WPSA.2,electronic_RPCG,electronic_apol,geometrical_MOMI.X,geometrical_MOMI.XY,geometrical_MOMI.R,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_PPSA.2,geometrical_DPSA.2,geometrical_FPSA.2,geometrical_WPSA.2,geometrical_RPCG,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_Weta2.unity,hybrid_WD.unity,hybrid_BCUTp.1h,topological_nAromRings,topological_nRings5,topological_nRings7,topological_tpsaEfficiency,topological_Zagreb,topological_WPATH,topological_VAdjMat,topological_VABC,topological_PetitjeanNumber,topological_MDEC.33,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_MDEO.22,topological_MDEN.33,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.dssC,topological_khs.sssN,topological_khs.dO,topological_khs.ssO,topological_khs.ddssS,topological_Kier1,topological_Kier2,topological_Kier3,topological_ECCEN,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C2SP3,topological_C3SP3,topological_ATSm2,topological_ATSm3,topological_ATSc3,topological_ATSc4,topological_ATSc5
P31749_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_nHBDon,electronic_DPSA.3,electronic_RNCS,geometrical_DPSA.3,geometrical_RNCS,hybrid_BCUTc.1l,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings7,topological_tpsaEfficiency,topological_MDEC.11,topological_MDEO.12,topological_MDEN.11,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_Kier3,topological_HybRatio,topological_FMF,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_ATSc5
P31751_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,constitutional_AMR,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_PPSA.3,electronic_FPSA.3,electronic_RPCG,geometrical_MOMI.XZ,geometrical_MOMI.R,geometrical_PPSA.3,geometrical_FPSA.3,geometrical_RPCG,hybrid_BCUTw.1l,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.22,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.tsC,topological_khs.aasC,topological_khs.ssssC,topological_khs.sNH2,topological_khs.aaNH,topological_khs.tN,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.ddssS,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_C1SP1,topological_C1SP2,topological_C2SP2,topological_C2SP3,topological_C3SP3,topological_ATSm2,topological_ATSm3,topological_ATSc5
P32238_pIC50	constitutional_nAtomLAC,constitutional_nAromBond,constitutional_naAromAtom,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEN.23,topological_MDEN.33,topological_khs.aaCH,topological_khs.aaaC,topological_khs.dsN,topological_khs.sssN,topological_khs.aasN,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_VCH.7,topological_C1SP2,topological_C2SP2
P32239_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_ALogP,electronic_tpsaEfficiency,electronic_RNCG,geometrical_RNCG,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nRingBlocks,topological_nRings5,topological_nRings7,topological_tpsaEfficiency,topological_MDEC.12,topological_MDEC.13,topological_MDEO.11,topological_MDEO.12,topological_MDEN.23,topological_khs.sCH3,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_FMF,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_ATSp4,topological_ATSp5,topological_ATSc2,topological_ATSc3
P32245_pKi	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,electronic_tpsaEfficiency,electronic_FPSA.3,electronic_RNCS,geometrical_FPSA.3,geometrical_RNCS,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nRings5,topological_tpsaEfficiency,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.33,topological_MDEO.12,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.dsN,topological_khs.aaN,topological_khs.sssN,topological_khs.ssO,topological_khs.sCl,topological_HybRatio,topological_FMF,topological_SCH.5,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm1,topological_ATSm5,topological_ATSc3,topological_ATSc4
P32246_pIC50	electronic_RNCG,topological_MDEC.22,topological_MDEC.33,topological_khs.tsC,topological_khs.dssC,topological_khs.ssNH,topological_khs.tN,topological_khs.sCl,topological_C1SP1
P32247_pEC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomP,hybrid_BCUTp.1h,topological_nAromBlocks,topological_MDEC.14,topological_MDEC.24,topological_MDEC.33,topological_khs.dssC,topological_khs.ssssC,topological_khs.sssN,topological_khs.dO,topological_C4SP3
P32297_pIC50	topological_khs.dssC
P32745_pKi	constitutional_nAtomP,hybrid_BCUTc.1h,topological_nRingBlocks,topological_nAromBlocks,topological_MDEN.23,topological_khs.sNH2,topological_khs.aaN
P33032_pKi	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,electronic_FPSA.3,electronic_THSA,geometrical_GRAV.3,geometrical_GRAVH.3,geometrical_GRAV.6,geometrical_FPSA.3,geometrical_THSA,hybrid_Weta3.unity,hybrid_BCUTw.1h,topological_nAromRings,topological_nRingBlocks,topological_nRings5,topological_MDEC.13,topological_MDEC.33,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.aasC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaNH,topological_khs.dsN,topological_khs.sssN,topological_khs.sCl,topological_HybRatio,topological_SCH.5,topological_SCH.6,topological_VCH.5,topological_VCH.6,topological_C3SP2,topological_C1SP3,topological_ATSc3
P33527_pIC50	constitutional_nAtomLAC,constitutional_nBase,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nSmallRings,topological_nAromRings,topological_nRings5,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaaC,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.sF,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C1SP3
P34913_pIC50	constitutional_XLogP,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nB,constitutional_nBase,constitutional_ALogP,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_PNSA.1,electronic_WNSA.1,electronic_THSA,electronic_TPSA,electronic_RHSA,electronic_RPSA,geometrical_MOMI.XY,geometrical_MOMI.R,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.3,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PNSA.1,geometrical_WNSA.1,geometrical_THSA,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta2.unity,hybrid_BCUTp.1l,topological_nRings5,topological_nRings6,topological_nRings7,topological_tpsaEfficiency,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_TopoPSA,topological_MDEC.33,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_MDEN.12,topological_MDEN.13,topological_khs.sssCH,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aasN,topological_khs.sOH,topological_FMF,topological_C1SP2,topological_C2SP3,topological_ATSm3
P34972_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,constitutional_AMR,electronic_nHBDon,electronic_PNSA.1,electronic_FPSA.2,electronic_WNSA.1,electronic_bpol,geometrical_MOMI.Z,geometrical_MOMI.XY,geometrical_PNSA.1,geometrical_FPSA.2,geometrical_WNSA.1,hybrid_WD.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEC.33,topological_MDEN.22,topological_khs.aaCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaN,topological_khs.dO,topological_khs.sCl,topological_HybRatio,topological_C2SP2,topological_C3SP2
P34998_pKi	constitutional_nAtomP,constitutional_nAromBond,electronic_tpsaEfficiency,electronic_DPSA.2,electronic_FPSA.3,geometrical_DPSA.2,geometrical_FPSA.3,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nAromRings,topological_nRings5,topological_tpsaEfficiency,topological_MDEC.13,topological_MDEC.33,topological_MDEO.12,topological_MDEN.22,topological_khs.aasC,topological_khs.aaNH,topological_khs.sssN,topological_khs.aasN,topological_khs.sBr
P35218_pKi	constitutional_nAtomLAC,electronic_nHBDon,electronic_FPSA.3,geometrical_FPSA.3,hybrid_Weta1.unity,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_MDEC.33,topological_MDEN.12,topological_MDEN.13,topological_khs.aaaC,topological_khs.sNH2,topological_khs.aaNH,topological_khs.dsN,topological_khs.aaN,topological_khs.dO,topological_khs.aaS,topological_khs.ddssS,topological_SCH.5,topological_VCH.5,topological_VCH.6,topological_C3SP2,topological_ATSm2,topological_ATSc3
P35346_pKi	constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,electronic_RPCG,geometrical_RPCG,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nRings6,topological_MDEC.22,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.aaaC,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_FMF,topological_SCH.7,topological_VCH.6,topological_C2SP2,topological_C1SP3,topological_C3SP3
P35348_pKi	constitutional_XLogP,constitutional_nRotB,constitutional_MLogP,constitutional_nBase,constitutional_nAtom,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,electronic_RPCS,electronic_apol,geometrical_geomShape,geometrical_RPCS,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,topological_nAromRings,topological_nRingBlocks,topological_nRings6,topological_VABC,topological_geomShape,topological_MDEC.11,topological_MDEC.13,topological_MDEC.22,topological_MDEN.22,topological_khs.aaCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaO,topological_Kier2,topological_Kier3,topological_HybRatio,topological_fragC,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_C2SP2,topological_C3SP3
P35354_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_PNSA.1,geometrical_MOMI.XY,hybrid_Wlambda2.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_BCUTw.1h,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_tpsaEfficiency,topological_MDEC.33,topological_MDEO.11,topological_khs.dsCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_khs.aaO,topological_khs.ddssS,topological_khs.sCl,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_C1SP2,topological_C3SP2
P35367_pKi	constitutional_XLogP,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_PNSA.1,electronic_DPSA.1,electronic_FPSA.1,electronic_FPSA.3,electronic_FNSA.1,geometrical_MOMI.Z,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_PNSA.1,geometrical_DPSA.1,geometrical_FPSA.1,geometrical_FPSA.3,geometrical_FNSA.1,hybrid_Wlambda1.unity,hybrid_Wlambda2.unity,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta2.unity,hybrid_WT.unity,hybrid_WK.unity,hybrid_WD.unity,hybrid_BCUTw.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromBlocks,topological_nRings3,topological_nRings4,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.12,topological_MDEC.23,topological_MDEC.33,topological_MDEO.12,topological_MDEN.22,topological_khs.sCH3,topological_khs.aaCH,topological_khs.sssCH,topological_khs.aasC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.aaO,topological_khs.ddssS,topological_khs.sCl,topological_Kier3,topological_HybRatio,topological_SCH.3,topological_SCH.4,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.3,topological_VCH.4,topological_VCH.5,topological_C2SP2,topological_C2SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm1,topological_ATSm4,topological_ATSm5
P35372_pEC50	constitutional_nBase,hybrid_Wnu1.unity,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_BCUTp.1h,topological_nRingBlocks,topological_nRings6,topological_WPOL,topological_MDEC.11,topological_MDEC.13,topological_MDEC.23,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEN.23,topological_MDEN.33,topological_khs.sssCH,topological_khs.aasC,topological_khs.ssssC,topological_khs.sssN,topological_khs.aasN,topological_khs.sF,topological_HybRatio,topological_SCH.4,topological_VCH.4,topological_VCH.7,topological_C3SP2,topological_C2SP3,topological_C3SP3,topological_C4SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5
P35408_pKi	constitutional_nAtomLAC,constitutional_nAtomLC,electronic_nHBDon,topological_nAromBlocks,topological_MDEC.22,topological_MDEC.33,topological_khs.aaCH,topological_khs.dssC,topological_khs.sssN,topological_khs.dO,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_C2SP2
P35462_pKi	constitutional_MW,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nB,constitutional_nAtom,constitutional_AMR,electronic_nHBDon,electronic_PPSA.1,electronic_WPSA.1,electronic_WPSA.3,electronic_THSA,electronic_bpol,electronic_apol,geometrical_MOMI.X,geometrical_MOMI.R,geometrical_PPSA.1,geometrical_WPSA.1,geometrical_WPSA.3,geometrical_THSA,hybrid_WT.unity,hybrid_WA.unity,topological_nRings5,topological_VAdjMat,topological_VABC,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.sBr,topological_Kier1,topological_Kier2,topological_Kier3,topological_ATSc3
P35498_pIC50	constitutional_nBase,electronic_nHBAcc,hybrid_BCUTp.1l,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_MDEN.23,topological_MDEN.33,topological_khs.aasN,topological_khs.sF,topological_SCH.5,topological_SCH.6
P35610_pIC50	constitutional_LipinskiFailures,constitutional_nAtomP,electronic_THSA,geometrical_THSA,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEC.11,topological_MDEC.12,topological_MDEN.22,topological_MDEN.23,topological_khs.aaCH,topological_khs.sssCH,topological_khs.ssNH,topological_khs.sssN,topological_SCH.5,topological_SCH.6,topological_VCH.6,topological_C1SP3,topological_ATSc2
P35968_pKi	constitutional_nRotB,constitutional_nAtomLC,electronic_nHBAcc,geometrical_geomShape,geometrical_MOMI.Z,geometrical_MOMI.R,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nRings3,topological_geomShape,topological_MDEC.23,topological_MDEO.11,topological_MDEN.12,topological_MDEN.22,topological_khs.aaCH,topological_khs.tsC,topological_khs.dssC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.tN,topological_khs.dsN,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_Kier3,topological_SCH.3,topological_SCH.4,topological_SCH.6,topological_SCH.7,topological_VCH.3,topological_VCH.4,topological_VCH.6,topological_C1SP1,topological_C1SP2,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm5,topological_ATSc3
P36544_pIC50	constitutional_nBase,hybrid_BCUTp.1l,topological_nRings7,topological_khs.ssssN
P36888_pIC50	constitutional_nAtomP,constitutional_nB,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogp2,electronic_nHBAcc,electronic_FNSA.3,electronic_RPCS,geometrical_FNSA.3,geometrical_RPCS,hybrid_Weta1.unity,hybrid_WD.unity,hybrid_BCUTw.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_VAdjMat,topological_MDEC.11,topological_MDEC.13,topological_MDEO.22,topological_MDEN.22,topological_MDEN.33,topological_khs.tsC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.tN,topological_khs.ddsN,topological_khs.sOH,topological_khs.ssO,topological_khs.sBr,topological_SCH.5,topological_SCH.6,topological_C1SP1,topological_C1SP2,topological_C3SP2,topological_ATSm1,topological_ATSc2,topological_ATSc5
P37058_pIC50	constitutional_nAromBond,constitutional_naAromAtom,topological_nAromRings,topological_MDEC.33,topological_khs.sssN,topological_SCH.5,topological_ATSm3
P37231_pIC50	constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,electronic_tpsaEfficiency,electronic_nHBAcc,hybrid_BCUTp.1h,topological_nAromRings,topological_nRings5,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEO.11,topological_khs.aaaC,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.ddssS,topological_ATSp1,topological_ATSp2,topological_ATSp4,topological_ATSc5
P37268_pIC50	topological_MDEC.12,topological_MDEC.14,topological_MDEN.22,topological_MDEN.23,topological_khs.sCH3,topological_khs.ssssC,topological_khs.ssNH,topological_khs.sSH,topological_khs.ssS,topological_VCH.6,topological_VCH.7
P37288_pKi	constitutional_LipinskiFailures,constitutional_MLogP,hybrid_BCUTp.1h,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_MDEC.24,topological_MDEC.34,topological_khs.ssssC,topological_khs.aaN,topological_khs.ssO,topological_khs.ddssS,topological_HybRatio,topological_SCH.5,topological_SCH.7,topological_VCH.7,topological_ATSc4,topological_ATSc5
P39900_pIC50	constitutional_nAtomLAC,constitutional_nAtomP,electronic_nHBDon,electronic_RPCG,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_GRAV.1,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_RPCG,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta2.unity,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_MDEO.11,topological_khs.sssCH,topological_khs.ssNH,topological_khs.aaNH,topological_khs.sOH,topological_khs.dO,topological_khs.ddssS,topological_FMF,topological_C1SP2,topological_C2SP3,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSm4,topological_ATSm5
P40763_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_ALogP,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,hybrid_BCUTp.1l,topological_nRings5,topological_TopoPSA,topological_MDEN.23,topological_khs.dsCH,topological_khs.dssC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.dsssP,topological_C1SP2,topological_ATSc2,topological_ATSc5
P41143_pEC50	constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,electronic_RPCG,electronic_RPCS,geometrical_RPCG,geometrical_RPCS,hybrid_Weta2.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nRings5,topological_nRings6,topological_WPOL,topological_VAdjMat,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEN.11,topological_MDEN.23,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.aaaC,topological_khs.sssN,topological_khs.ddssS,topological_FMF,topological_SCH.5,topological_VCH.5,topological_C2SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc3,topological_ATSc4
P41145_pEC50	constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,hybrid_Wnu1.unity,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.ssS,topological_khs.sCl,topological_HybRatio,topological_SCH.4,topological_VCH.4,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_C4SP3,topological_ATSc4,topological_ATSc5
P41146_pIC50	electronic_RPCG,geometrical_RPCG,hybrid_Weta3.unity,topological_nRings5,topological_nRings6,topological_MDEC.22,topological_khs.sssN,topological_khs.aasN,topological_ATSc3
P41597_pIC50	constitutional_MLogP,constitutional_nAtomLAC,constitutional_nBase,electronic_RPCG,electronic_RNCG,electronic_RPSA,geometrical_RPCG,geometrical_RNCG,geometrical_RPSA,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromBlocks,topological_nRings6,topological_nRings7,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEC.34,topological_MDEN.33,topological_khs.dsCH,topological_khs.aaCH,topological_khs.ssssC,topological_khs.aaNH,topological_khs.sssN,topological_khs.aasN,topological_khs.sF,topological_khs.ddssS,topological_khs.sCl,topological_HybRatio,topological_C2SP2,topological_C2SP3,topological_ATSm3,topological_ATSm5,topological_ATSc1,topological_ATSc2,topological_ATSc3
